Access,Start Time,Stop Time,Duration,
1,0,345.338036711181,345.338036711181,
2,744.267676022376,3362.73268014168,2618.46500411931,
3,3761.66173566574,6380.12965662591,2618.46792096017,
4,6779.05382470558,9397.5228964993,2618.46907179373,
5,9796.45150725116,12414.916866262,2618.46535901085,
6,12813.8406417418,15432.3086841826,2618.46804244083,
7,15831.2336504453,18449.7024333037,2618.46878285836,
8,18848.6312763043,21467.0967754109,2618.46549910665,
9,21866.0201607767,24484.4892844538,2618.46912367713,
10,24883.4129211881,27501.8805638884,2618.46764270027,
11,27900.8078569504,30519.2763067642,2618.4684498138,
12,30918.2001938262,33536.669098805,2618.46890497884,
13,33935.5920317222,36554.0638246734,2618.47179295125,
14,36952.9864760107,39571.4571539663,2618.47067795561,
15,39970.3784521524,42588.8483742587,2618.46992210631,
16,42987.7727039957,45606.2415572087,2618.46885321304,
17,46005.1662542505,48623.6326190208,2618.46636477031,
18,49022.5595367717,51641.0297469259,2618.47021015415,
19,52039.9504154096,54658.4217856116,2618.47137020201,
20,55057.3469745776,57675.8110542585,2618.46407968098,
21,58074.7371412254,60693.2071124725,2618.46997124706,
22,61092.130433945,63710.5984624681,2618.46802852307,
23,64109.5242450152,66727.9947399301,2618.47049491494,
24,67126.9177264612,69745.3880195431,2618.4702930819,
25,70144.311150398,72762.778142151,2618.46699175297,
26,73161.7063153772,75780.1720357869,2618.46572040964,
27,76179.0980577847,78797.5666854955,2618.46862771081,
28,79196.4917498452,81814.9603453365,2618.46859549132,
29,82213.8891490895,84832.3548727516,2618.4657236621,
30,85231.2792196251,86400,1168.72078037487,
