3195.10261923439,down,62-72
3195.10499932794,down,27-37
3258.76169675997,up,67-77
3258.76306690536,up,23-33
3278.91865272993,down,52-62
3278.92120735687,down,17-27
3342.57658167036,up,13-23
3342.57726134065,up,57-67
3362.73268014168,down,42-52
3426.39578561659,up,47-57
3446.55123492998,down,76-86
3446.55209267095,down,32-42
3510.20850813558,up,72-82
3510.21109472891,up,37-47
3530.36386762752,down,66-76
3530.36627872476,down,22-32
3594.02590094107,up,62-72
3594.02720970247,up,27-37
3614.18360374013,down,56-66
3614.1861345016,down,12-22
3677.84517771129,up,17-27
3677.84591997064,up,52-62
3697.99998807758,down,46-56
3761.66173566574,up,42-52
3781.81681631875,down,71-81
3781.81774334005,down,36-46
3845.47607043935,up,76-86
3845.47837372584,up,32-42
3865.63439906315,down,61-71
3865.63683971274,down,26-36
3929.29171124509,up,66-76
3929.29295765269,up,22-32
3949.45038305509,down,51-61
3949.45288937784,down,16-26
4013.11160243327,up,12-22
4013.11241680375,up,56-66
4033.26438162063,down,41-51
4096.92688772484,up,46-56
4117.08286690604,down,75-85
4117.08385693697,down,31-41
4180.74056087287,up,71-81
4180.7457485547,up,36-46
4200.89586696055,down,65-75
4200.89833559051,down,21-31
4264.55770898524,up,61-71
4264.55889209982,up,26-36
4284.71566460388,down,55-65
4284.71814417325,down,11-21
4348.37639122246,up,16-26
4348.37727006572,up,51-61
4368.53357812472,down,45-55
4432.19314402024,up,41-51
4452.34998139295,down,79-89
4452.35103644359,down,35-45
4516.00628244329,up,75-85
4516.00880338662,up,31-41
4536.16615558098,down,69-79
4536.16865093493,down,25-35
4599.82358089828,up,65-75
4599.82470012464,up,21-31
4619.98209990216,down,59-69
4619.98455183079,down,15-25
4683.64240682407,up,11-21
4683.64335479054,up,55-65
4703.79608604955,down,49-59
4767.4586735661,up,45-55
4787.61450141778,down,74-84
4787.61562141147,down,39-49
4851.27299637303,up,79-89
4851.27526816477,up,35-45
4871.42787425181,down,64-74
4871.43039436526,down,29-39
4935.0922150734,up,69-79
4935.09319359243,up,25-35
4955.24771926273,down,54-64
4955.25014158873,down,19-29
5018.90658447421,up,15-25
5018.90759700906,up,59-69
5039.06565106343,down,44-54
5102.72702398875,up,49-59
5122.88222772731,down,78-88
5122.88340974363,down,34-44
5186.54046782123,up,74-84
5186.54272507983,up,39-49
5206.69789414373,down,68-78
5206.70043822025,down,24-34
5270.35713716351,up,64-74
5270.35808460567,up,29-39
5290.51380558822,down,58-68
5290.5161971418,down,14-24
5354.17356221593,up,19-29
5354.1746415863,up,54-64
5374.32779664714,down,48-58
5437.99008659668,up,44-54
5458.14612766247,down,73-83
5458.14737509071,down,38-48
5521.80686292761,up,78-88
5521.80909599486,up,34-44
5541.95988677703,down,63-73
5541.96245262489,down,28-38
5605.62209952259,up,68-78
5605.6230210268,up,24-34
5625.7797677133,down,53-63
5625.78212689153,down,18-28
5689.44014554648,up,14-24
5689.44128837304,up,58-68
5709.59766253633,down,43-53
5773.25797463809,up,48-58
5793.41134659568,down,77-87
5793.41263562737,down,33-43
5857.07005400914,up,73-83
5857.07246584695,up,38-48
5877.2296202682,down,67-77
5877.23220696998,down,23-33
5940.8884223275,up,63-73
5940.88927886677,up,28-38
5961.04550232984,down,57-67
5961.04782765636,down,13-23
6024.70370496098,up,18-28
6024.7049136339,up,53-63
6044.8595105438,down,47-57
6108.52195916667,up,43-53
6128.67804236092,down,72-82
6128.67941424031,down,37-47
6192.33914632251,up,77-87
6192.34152584676,up,33-43
6212.49190653301,down,62-72
6212.49451184424,down,27-37
6276.15326978356,up,67-77
6276.15405927274,up,23-33
6296.31180635868,down,52-62
6296.31409662135,down,17-27
6359.9704661349,up,13-23
6359.97173507416,up,57-67
6380.12965662591,down,42-52
6443.78833471267,up,47-57
6463.94332844564,down,76-86
6463.94471630804,down,32-42
6527.60595773105,up,72-82
6527.60830393604,up,37-47
6547.76128724339,down,66-76
6547.76391037156,down,22-32
6611.42095649728,up,62-72
6611.42167824893,up,27-37
6631.5771931467,down,56-66
6631.57944653766,down,12-22
6695.23629266007,up,17-27
6695.23762715789,up,52-62
6715.39122860455,down,46-56
6779.05382470558,up,42-52
6799.20996276338,down,71-81
6799.21145830447,down,36-46
6862.86799600615,up,76-86
6862.87030904891,up,32-42
6883.02393245491,down,61-71
6883.02657100384,down,26-36
6946.68783172161,up,66-76
6946.68848492885,up,22-32
6966.84383283638,down,51-61
6966.8460485589,down,16-26
7030.50442734081,up,12-22
7030.50540306552,up,56-66
7050.66162683615,down,41-51
7114.31977399928,up,46-56
7134.47301046178,down,75-85
7134.47456157407,down,31-41
7198.13475100623,up,71-81
7198.13702868158,up,36-46
7218.29089667132,down,65-75
7218.29354398099,down,21-31
7281.95255107569,up,61-71
7281.95313612712,up,26-36
7302.10887772916,down,55-65
7302.11105363132,down,11-21
7365.76786427423,up,16-26
7365.76932190782,up,51-61
7385.92295159344,down,45-55
7449.58568157703,up,41-51
7469.74188893747,down,79-89
7469.74349984075,down,35-45
7533.4024986304,up,75-85
7533.40473911069,up,31-41
7553.55596600672,down,69-79
7553.55863144644,down,25-35
7617.21878127272,up,65-75
7617.21929691424,up,21-31
7637.37584458298,down,59-69
7637.37798030443,down,15-25
7701.03303738783,up,11-21
7701.03455548178,up,55-65
7721.18993748581,down,49-59
7784.8516285473,up,45-55
7805.00935439162,down,74-84
7805.01102163345,down,39-49
7868.66965104955,up,79-89
7868.67185424218,up,35-45
7888.82254732091,down,64-74
7888.82521514133,down,29-39
7952.48372293101,up,69-79
7952.48416962538,up,25-35
7972.64055892332,down,54-64
7972.64265195401,down,19-29
8036.29949913629,up,15-25
8036.30107659503,up,59-69
8056.45942871505,down,44-54
8120.11830368706,up,49-59
8140.27382196271,down,78-88
8140.2755471153,down,34-44
8203.93279277704,up,74-84
8203.93495608323,up,39-49
8224.08800268363,down,68-78
8224.09068873299,down,24-34
8287.75137780029,up,64-74
8287.75175466236,up,29-39
8307.90783920977,down,58-68
8307.9098896435,down,14-24
8371.56482709421,up,19-29
8371.56646318163,up,54-64
8391.7248902965,down,48-58
8455.38371842264,up,44-54
8475.53844606439,down,73-83
8475.54008600031,down,38-48
8539.20053338277,up,78-88
8539.20265659675,up,34-44
8559.35612672716,down,63-73
8559.35880761592,down,28-38
8623.01653891489,up,68-78
8623.01684594249,up,24-34
8643.17223764705,down,53-63
8643.17424260589,down,18-28
8706.83118291862,up,14-24
8706.83287662358,up,58-68
8726.9911604988,down,43-53
8790.64942562586,up,48-58
8810.80575941324,down,77-87
8810.80759504803,down,33-43
8874.46379339029,up,73-83
8874.46587402694,up,38-48
8894.6200455401,down,67-77
8894.622745743,down,23-33
8958.28411128813,up,63-73
8958.28434539918,up,28-38
8978.43981297785,down,57-67
8978.44177302288,down,13-23
9042.0973878995,up,18-28
9042.09913788261,up,53-63
9062.25310050261,down,47-57
9125.91972056086,up,43-53
9146.07284913031,down,72-82
9146.07473716611,down,37-47
9209.72995733164,up,77-87
9209.73199568763,up,33-43
9229.88817241577,down,62-72
9229.89087394267,down,27-37
9293.54978802847,up,67-77
9293.54995439967,up,23-33
9313.70391646001,down,52-62
9313.70582834262,down,17-27
9377.36401544334,up,13-23
9377.36582118231,up,57-67
9397.5228964993,down,42-52
9461.18487718021,up,47-57
9481.33769999868,down,76-86
9481.33964176342,down,32-42
9544.9955328521,up,72-82
9544.997526651,up,37-47
9565.1520950744,down,66-76
9565.15480298284,down,22-32
9628.81482971456,up,27-37
9628.81490008648,up,62-72
9648.97176333653,down,56-66
9648.97362810681,down,12-22
9712.62840727934,up,17-27
9712.63026831064,up,52-62
9732.78912321219,down,46-56
9796.45150725116,up,42-52
9816.60447637782,down,71-81
9816.60646861983,down,36-46
9880.26191876297,up,76-86
9880.26386650379,up,32-42
9900.41934306677,down,61-71
9900.42204863757,down,26-36
9964.07918866486,up,66-76
9964.07921345583,up,22-32
9984.23559510274,down,51-61
9984.23740911082,down,16-26
10047.8942710143,up,12-22
10047.8961857057,up,56-66
10068.0546365849,down,41-51
10131.7160318185,up,46-56
10151.8696514344,down,75-85
10151.8716949182,down,31-41
10215.5272843096,up,71-81
10215.529185144,up,36-46
10235.6841471692,down,65-75
10235.6868563185,down,21-31
10299.3459688983,up,26-36
10299.3460159975,up,61-71
10319.5007274237,down,55-65
10319.502482355,down,11-21
10383.1635027374,up,16-26
10383.1653921279,up,51-61
10403.3211710484,down,45-55
10466.9830571263,up,41-51
10487.1362904018,down,79-89
10487.1383823225,down,35-45
10550.7936482075,up,75-85
10550.795500525,up,31-41
10570.9505741228,down,69-79
10570.9532772591,down,25-35
10634.611394671,up,21-31
10634.6115116872,up,65-75
10654.7672748934,down,59-69
10654.7689864474,down,15-25
10718.4260567718,up,11-21
10718.4280754619,up,55-65
10738.5863812342,down,49-59
10802.247872734,up,45-55
10822.4016057335,down,74-84
10822.4037463012,down,39-49
10886.059127982,up,79-89
10886.0609310392,up,35-45
10906.2162037964,down,64-74
10906.2189077206,down,29-39
10969.8765633212,up,25-35
10969.8768359836,up,69-79
10990.0331746923,down,54-64
10990.0348250066,down,19-29
11053.691954366,up,15-25
11053.6940233389,up,59-69
11073.8528650363,down,44-54
11137.5138011415,up,49-59
11157.6682791301,down,78-88
11157.6704658847,down,34-44
11221.3254539204,up,74-84
11221.327206122,up,39-49
11241.4818677361,down,68-78
11241.4845619688,down,24-34
11305.1427027008,up,29-39
11305.1429617024,up,64-74
11325.2989565905,down,58-68
11325.3005613402,down,14-24
11388.9579990536,up,19-29
11388.9601170993,up,54-64
11409.1181284468,down,48-58
11472.7789756134,up,44-54
11492.9335670686,down,73-83
11492.9357998695,down,38-48
11556.591024146,up,78-88
11556.5927244641,up,34-44
11576.7482634229,down,63-73
11576.7509556677,down,28-38
11640.4081858352,up,24-34
11640.4085158492,up,68-78
11660.5656819747,down,53-63
11660.5672234865,down,18-28
11724.223782132,up,14-24
11724.2259479803,up,58-68
11744.3847552869,down,43-53
11808.0440376075,up,48-58
11828.1987842931,down,77-87
11828.2010849067,down,33-43
11891.857301631,up,73-83
11891.8589492589,up,38-48
11912.0163134839,down,67-77
11912.0189983753,down,23-33
11975.6740661004,up,28-38
11975.6744668938,up,63-73
11995.8306414033,down,57-67
11995.8321352385,down,13-23
12059.4901192887,up,18-28
12059.4923317503,up,53-63
12079.6498828847,down,47-57
12143.3088251508,up,43-53
12163.4655355398,down,72-82
12163.4678555214,down,37-47
12227.1229655675,up,77-87
12227.12455942,up,33-43
12247.2803243251,down,62-72
12247.2829984034,down,27-37
12310.9406038232,up,23-33
12310.9411229678,up,67-77
12331.0982466147,down,52-62
12331.0996753788,down,17-27
12394.7555469918,up,13-23
12394.7578048009,up,57-67
12414.916866262,down,42-52
12478.5745497027,up,47-57
12498.7302481646,down,76-86
12498.7326133239,down,32-42
12562.38888611,up,72-82
12562.3904250892,up,37-47
12582.5481019925,down,66-76
12582.5507655013,down,22-32
12646.205964377,up,27-37
12646.2065063082,up,62-72
12666.3623279181,down,56-66
12666.3637069769,down,12-22
12730.0238793419,up,17-27
12730.026180754,up,52-62
12750.1816371613,down,46-56
12813.8406417418,up,42-52
12833.9975106559,down,71-81
12833.9999125728,down,36-46
12897.6548605459,up,76-86
12897.6563435752,up,32-42
12917.8123864469,down,61-71
12917.8150361067,down,26-36
12981.4723850238,up,22-32
12981.4729979299,up,66-76
13001.6298016869,down,51-61
13001.6310920708,down,16-26
13065.2884554047,up,12-22
13065.2908001576,up,56-66
13085.4468894414,down,41-51
13149.1063747095,up,46-56
13169.2628058602,down,75-85
13169.265221157,down,31-41
13232.9207711837,up,71-81
13232.9221973941,up,36-46
13253.0798681179,down,65-75
13253.0825038712,down,21-31
13316.7376066336,up,26-36
13316.7382889092,up,61-71
13336.8940186997,down,55-65
13336.8952793804,down,11-21
13400.5555682427,up,16-26
13400.5579541742,up,51-61
13420.7133952322,down,45-55
13484.3724424297,up,41-51
13504.5294925381,down,79-89
13504.5319709675,down,35-45
13568.1867362814,up,75-85
13568.1881046612,up,31-41
13588.3444483538,down,69-79
13588.3470671813,down,25-35
13652.0037627896,up,21-31
13652.004515255,up,65-75
13672.1601092804,down,59-69
13672.1612873397,down,15-25
13735.8203594112,up,11-21
13735.8227859822,up,55-65
13755.980738584,down,49-59
13819.6382173102,up,45-55
13839.7919097036,down,74-84
13839.7944193566,down,39-49
13903.4526628705,up,79-89
13903.4539726007,up,35-45
13923.6116144998,down,64-74
13923.6142161918,down,29-39
13987.2695086943,up,25-35
13987.2703300613,up,69-79
14007.4257133836,down,54-64
14007.4268523512,down,19-29
14071.0873001188,up,15-25
14071.0897651998,up,59-69
14091.2451556633,down,44-54
14154.9042004945,up,49-59
14175.0567311893,down,78-88
14175.0592805427,down,34-44
14238.7186191689,up,74-84
14238.7198693185,up,39-49
14258.8765090494,down,68-78
14258.8790908539,down,24-34
14322.5353313938,up,29-39
14322.5362226347,up,64-74
14342.6924015,down,58-68
14342.6934624064,down,14-24
14406.3516663055,up,19-29
14406.3541677161,up,54-64
14426.5126014065,down,48-58
14490.1702366658,up,44-54
14510.3272997127,down,73-83
14510.3298825751,down,38-48
14573.9845588675,up,78-88
14573.9857486708,up,34-44
14594.1433440524,down,63-73
14594.14590546,down,28-38
14657.8036173463,up,24-34
14657.8045758081,up,68-78
14677.9574122516,down,53-63
14677.9584264464,down,18-28
14741.6190690214,up,14-24
14741.6216077112,up,58-68
14761.7769177537,down,43-53
14825.4361136978,up,48-58
14845.5887266059,down,77-87
14845.5913411432,down,33-43
14909.250506269,up,73-83
14909.2516348766,up,38-48
14929.4085669133,down,67-77
14929.4111054952,down,23-33
14993.0672078431,up,28-38
14993.0682327,up,63-73
15013.2265533978,down,57-67
15013.2275057283,down,13-23
15076.8831007216,up,18-28
15076.885674853,up,53-63
15097.0428825185,down,47-57
15160.7018333751,up,43-53
15180.8590564615,down,72-82
15180.8617016925,down,37-47
15244.5187959912,up,77-87
15244.519862419,up,33-43
15264.6750595798,down,62-72
15264.6775745772,down,27-37
15328.333050776,up,23-33
15328.3341456455,up,67-77
15348.4891164345,down,52-62
15348.4900030797,down,17-27
15412.1486587935,up,13-23
15412.1512665059,up,57-67
15432.3086841826,down,42-52
15495.9677453119,up,47-57
15516.120728693,down,76-86
15516.1234025353,down,32-42
15579.7846020974,up,72-82
15579.7856055462,up,37-47
15599.9406196881,down,66-76
15599.9431090184,down,22-32
15663.6009732998,up,27-37
15663.602133181,up,62-72
15683.7586266549,down,56-66
15683.7594503335,down,12-22
15747.4145873362,up,17-27
15747.4172257733,up,52-62
15767.5747877819,down,46-56
15831.2336504453,up,42-52
15851.3907943447,down,71-81
15851.3934959855,down,36-46
15915.0507015645,up,76-86
15915.0516420542,up,32-42
15935.206763469,down,61-71
15935.2092260422,down,26-36
15998.8664500503,up,22-32
15998.8676782004,up,66-76
16019.0208237244,down,51-61
16019.021580331,down,16-26
16082.6808746844,up,12-22
16082.6835441379,up,56-66
16102.8404272304,down,41-51
16166.4995597296,up,46-56
16186.6527374003,down,75-85
16186.6554645439,down,31-41
16250.3157503285,up,71-81
16250.316626496,up,36-46
16270.4726655341,down,65-75
16270.4750996627,down,21-31
16334.1307240502,up,26-36
16334.1320169131,up,61-71
16354.2906386783,down,55-65
16354.2913313615,down,11-21
16417.9471467995,up,16-26
16417.9507730061,up,51-61
16438.1083581984,down,45-55
16501.7654635105,up,41-51
16521.9225186771,down,79-89
16521.9252706507,down,35-45
16585.5824037482,up,75-85
16585.5832156967,up,31-41
16605.738458133,down,69-79
16605.7408623946,down,25-35
16669.3985298233,up,21-31
16669.3998892378,up,65-75
16689.5525354978,down,59-69
16689.5531598725,down,15-25
16753.2126550081,up,11-21
16753.2153806082,up,55-65
16773.3724340384,down,49-59
16837.0313748764,up,45-55
16857.1847526294,down,74-84
16857.1875269608,down,39-49
16920.8468314223,up,79-89
16920.8475777933,up,35-45
16941.0047023738,down,64-74
16941.007075495,down,29-39
17004.6636719191,up,25-35
17004.6650948787,up,69-79
17024.8226345564,down,54-64
17024.8231941922,down,19-29
17088.478179283,up,15-25
17088.4809305781,up,59-69
17108.6400357352,down,44-54
17172.2972702306,up,49-59
17192.454183683,down,78-88
17192.4569798083,down,34-44
17256.114177211,up,74-84
17256.1148582945,up,39-49
17276.2701462387,down,68-78
17276.2724864418,down,24-34
17339.9299972925,up,29-39
17339.9314854451,up,64-74
17360.0842517817,down,58-68
17360.0847420313,down,14-24
17423.7444430804,up,19-29
17423.7472187445,up,54-64
17443.9044765737,down,48-58
17507.5654169448,up,44-54
17527.7167742115,down,73-83
17527.7195895213,down,38-48
17591.3816048771,up,78-88
17591.3822192789,up,34-44
17611.5367277685,down,63-73
17611.5390342225,down,28-38
17675.1978030654,up,24-34
17675.1989313679,up,68-78
17695.3546077609,down,53-63
17695.3550325949,down,18-28
17759.0100131991,up,14-24
17759.0128110078,up,58-68
17779.1687825555,down,43-53
17842.8290873102,up,48-58
17862.9843280253,down,77-87
17862.9871552591,down,33-43
17926.6459926338,up,73-83
17926.6465408294,up,38-48
17946.8018276446,down,67-77
17946.8040981949,down,23-33
18010.4606060771,up,28-38
18010.4622202851,up,63-73
18030.6159709736,down,57-67
18030.6163255087,down,13-23
18094.2784384858,up,18-28
18094.2812570475,up,53-63
18114.4365209176,down,47-57
18178.099264976,up,43-53
18198.2488031921,down,72-82
18198.2516531902,down,37-47
18261.9103480181,up,77-87
18261.910824532,up,33-43
18282.068739233,down,62-72
18282.0709735176,down,27-37
18345.7290671303,up,23-33
18345.7307418119,up,67-77
18365.8865512745,down,52-62
18365.8868398537,down,17-27
18429.5418946548,up,13-23
18429.5447319532,up,57-67
18449.7024333037,down,42-52
18513.3634916554,up,47-57
18533.5160768795,down,76-86
18533.5189322976,down,32-42
18597.1765159614,up,72-82
18597.1769295273,up,37-47
18617.3335065906,down,66-76
18617.3357020631,down,22-32
18680.9923403086,up,27-37
18680.9940770119,up,62-72
18701.1524464463,down,56-66
18701.1526639883,down,12-22
18764.8077316105,up,17-27
18764.810589085,up,52-62
18784.9685674131,down,46-56
18848.6312763043,up,42-52
18868.7808362782,down,71-81
18868.7837146086,down,36-46
18932.442750728,up,76-86
18932.4430935867,up,32-42
18952.6007331698,down,61-71
18952.6028899544,down,26-36
19016.2579483435,up,22-32
19016.259744552,up,66-76
19036.4165476204,down,16-26
19036.4177072169,down,51-61
19100.0736710211,up,12-22
19100.0765448387,up,56-66
19120.2359485511,down,41-51
19183.8951542736,up,46-56
19204.0498007586,down,75-85
19204.05267616,down,31-41
19267.7084069327,up,71-81
19267.7086844551,up,36-46
19287.865182869,down,65-75
19287.8672980177,down,21-31
19351.52415903,up,26-36
19351.5260146871,up,61-71
19371.6841759562,down,55-65
19371.6842555363,down,11-21
19435.3395568962,up,16-26
19435.3424456262,up,51-61
19455.500615828,down,45-55
19519.1632692897,up,41-51
19539.3128748418,down,79-89
19539.3157750977,down,35-45
19602.9754466324,up,75-85
19602.9756542081,up,31-41
19623.1327074217,down,69-79
19623.1347815601,down,25-35
19686.7914572477,up,21-31
19686.7930732492,up,65-75
19706.9503306625,down,59-69
19706.9503429914,down,15-25
19770.6054971765,up,11-21
19770.6083990614,up,55-65
19790.7664762721,down,49-59
19854.4268922885,up,45-55
19874.5811548437,down,74-84
19874.5840598374,down,39-49
19938.2403092209,up,79-89
19938.2404496005,up,35-45
19958.396857905,down,64-74
19958.3988876767,down,29-39
20022.0559025347,up,25-35
20022.0578734054,up,69-79
20042.2158506813,down,19-29
20042.215909718,down,54-64
20105.8713855912,up,15-25
20105.8742991762,up,59-69
20126.0326679421,down,44-54
20189.6903861729,up,49-59
20209.8449203358,down,78-88
20209.8478360752,down,34-44
20273.5079814985,up,39-49
20273.5080681081,up,74-84
20293.6646585515,down,68-78
20293.6666451118,down,24-34
20357.3212588312,up,29-39
20357.3232860563,up,64-74
20377.4801157546,down,14-24
20377.4811860529,down,58-68
20441.1373261513,up,19-29
20441.1402496807,up,54-64
20461.2997263721,down,48-58
20524.9589738231,up,44-54
20545.1123119861,down,73-83
20545.1152287877,down,38-48
20608.7722183608,up,78-88
20608.7722208117,up,34-44
20628.928532621,down,63-73
20628.9304721673,down,28-38
20692.5908506905,up,24-34
20692.5927618666,up,68-78
20712.7474513532,down,18-28
20712.747649345,down,53-63
20776.4032177012,up,14-24
20776.4061496988,up,58-68
20796.5647215986,down,43-53
20860.2227379759,up,48-58
20880.3769673116,down,77-87
20880.3798920693,down,33-43
20944.0387918752,up,38-48
20944.0389670332,up,73-83
20964.1935491694,down,67-77
20964.1954326861,down,23-33
21027.8530485915,up,28-38
21027.8551850099,up,63-73
21048.011361788,down,13-23
21048.0125170281,down,57-67
21111.6711267782,up,18-28
21111.6740193155,up,53-63
21131.8315821894,down,47-57
21195.4883472392,up,43-53
21215.6435275693,down,72-82
21215.6464497012,down,37-47
21279.3036276065,up,33-43
21279.3037636013,up,77-87
21299.4602087874,down,62-72
21299.4620534766,down,27-37
21363.1194580055,up,23-33
21363.1216469664,up,67-77
21383.2790522484,down,17-27
21383.2793892214,down,52-62
21446.935328365,up,13-23
21446.9382719977,up,57-67
21467.0967754109,down,42-52
21530.7564072887,up,47-57
21550.9090199671,down,76-86
21550.911947279,down,32-42
21614.5721625588,up,37-47
21614.5724291962,up,72-82
21634.7259745032,down,66-76
21634.7277609572,down,22-32
21698.3867624516,up,27-37
21698.3889200736,up,62-72
21718.5456145948,down,12-22
21718.5460191979,down,56-66
21782.204483813,up,17-27
21782.2074294292,up,52-62
21802.3635055236,down,46-56
21866.0201607767,up,42-52
21886.1748055163,down,71-81
21886.1777265075,down,36-46
21949.8353951893,up,32-42
21949.8356697581,up,76-86
21969.9918867709,down,61-71
21969.9936321985,down,26-36
22033.6508762301,up,22-32
22033.6531678869,up,66-76
22053.8106592531,down,16-26
22053.8111349132,down,51-61
22117.4698753773,up,12-22
22117.4728232422,up,56-66
22137.6288308076,down,41-51
22201.2872105466,up,46-56
22221.441075839,down,75-85
22221.4439992478,down,31-41
22285.1011397985,up,36-46
22285.1014836732,up,71-81
22305.2584703438,down,65-75
22305.260156421,down,21-31
22368.9166551203,up,26-36
22368.9189960754,up,61-71
22389.0747307161,down,11-21
22389.0759945139,down,55-65
22452.7361763311,up,16-26
22452.7391242564,up,51-61
22472.8954140655,down,45-55
22536.5519697874,up,41-51
22556.7091682494,down,79-89
22556.7120883032,down,35-45
22620.3671608737,up,31-41
22620.3675738573,up,75-85
22640.5235671516,down,69-79
22640.5252091506,down,25-35
22704.1825167178,up,21-31
22704.1849061743,up,65-75
22724.342270506,down,15-25
22724.3428842453,down,59-69
22788.0017826876,up,11-21
22788.0047295161,up,55-65
22808.1608839801,down,49-59
22871.8220025273,up,45-55
22891.9731338811,down,74-84
22891.9760468934,down,39-49
22955.6351909255,up,35-45
22955.63567299,up,79-89
22975.7910179099,down,64-74
22975.7925977674,down,29-39
23039.4485420817,up,25-35
23039.4509782546,up,69-79
23059.6091208434,down,19-29
23059.6098019818,down,54-64
23123.2678895665,up,15-25
23123.2708333292,up,59-69
23143.4272873105,down,44-54
23207.0837689443,up,49-59
23227.240957628,down,78-88
23227.243864052,down,34-44
23290.898927621,up,39-49
23290.8994785441,up,74-84
23311.0552521417,down,68-78
23311.0567868857,down,24-34
23374.7179445452,up,29-39
23374.7202282655,up,64-74
23394.8738861346,down,14-24
23394.8746370315,down,58-68
23458.5337045044,up,19-29
23458.5366438398,up,54-64
23478.692942645,down,48-58
23542.349986165,up,44-54
23562.5051924775,down,73-83
23562.5080887874,down,38-48
23626.1657481078,up,34-44
23626.1663683397,up,78-88
23646.3218230684,down,63-73
23646.3232684496,down,28-38
23709.9812327434,up,24-34
23709.9837587713,up,68-78
23730.1377009239,down,18-28
23730.1391545534,down,53-63
23793.7996207053,up,14-24
23793.802553862,up,58-68
23813.9591724615,down,43-53
23877.6155931592,up,48-58
23897.7727239492,down,77-87
23897.7756103583,down,33-43
23961.4306953023,up,38-48
23961.4313833753,up,73-83
23981.586937313,down,67-77
23981.5883609545,down,23-33
24045.2483131957,up,28-38
24045.2508819357,up,63-73
24065.4055064949,down,13-23
24065.4063933156,down,57-67
24129.0624297686,up,18-28
