Access,Start Time,Stop Time,Duration,
1,0,1854.038939038,1854.038939038,
2,2252.96292589355,4871.42787425181,2618.46494835826,
3,5270.35713716351,7888.82254732091,2618.46541015741,
4,8287.75137780029,10906.2162037964,2618.46482599612,
5,11305.1429617024,13923.6116144998,2618.46865279738,
6,14322.5362226347,16941.0047023738,2618.46847973917,
7,17339.9314854451,19958.396857905,2618.46537245995,
8,20357.3232860563,22975.7910179099,2618.46773185361,
9,23374.7202282655,25993.1820231564,2618.46179489087,
10,26392.110518781,29010.5794042134,2618.46888543236,
11,29409.503978071,32027.9722591201,2618.46828104903,
12,32426.8970184658,35045.3665369604,2618.46951849464,
13,35444.2935796618,38062.7581729834,2618.46459332159,
14,38461.6836041421,41080.150618907,2618.46701476492,
15,41479.0766361265,44097.546573653,2618.46993752652,
16,44496.4718881134,47114.9405293573,2618.46864124388,
17,47513.8627516511,50132.3303395594,2618.46758790826,
18,50531.2569442757,53149.7255453332,2618.46860105748,
19,53548.6495940419,56167.1188005447,2618.46920650278,
20,56566.0423457034,59184.5128660791,2618.4705203757,
21,59583.4352114863,62201.9066166356,2618.47140514926,
22,62600.8297911845,65219.2972581395,2618.46746695499,
23,65618.2226476109,68236.6907520444,2618.46810443352,
24,68635.6140697686,71254.0814749292,2618.46740516058,
25,71653.0116081832,74271.4779110928,2618.46630290961,
26,74670.4007804382,77288.8706625537,2618.46988211547,
27,77687.7938569509,80306.2640313726,2618.4701744217,
28,80705.1909519811,83323.6564782109,2618.46552622979,
29,83722.5808626391,86341.0509654947,2618.4701028556,
