Access,Start Time,Stop Time,Duration,
1,0,2105.4898545581,2105.4898545581,
2,2504.41364230359,5122.88340974363,2618.46976744004,
3,5521.80909599486,8140.2755471153,2618.46645112044,
4,8539.20265659675,11157.6704658847,2618.467809288,
5,11556.5927244641,14175.0592805427,2618.46655607857,
6,14573.9857486708,17192.4569798083,2618.47123113752,
7,17591.3822192789,20209.8478360752,2618.46561679628,
8,20608.7722208117,23227.243864052,2618.47164324029,
9,23626.1657481078,26244.6361814467,2618.47043333897,
10,26643.5594547812,29262.0288567344,2618.46940195327,
11,29660.9507816329,32279.4208015316,2618.47001989868,
12,32678.3438551943,35296.8131252899,2618.46927009565,
13,35695.7376261256,38314.2094017012,2618.47177557561,
14,38713.1303010793,41331.6021753142,2618.47187423488,
15,41730.5231742973,44348.9944087063,2618.47123440902,
16,44747.9195175185,47366.3867672087,2618.4672496902,
17,47765.3098433272,50383.7793996831,2618.4695563558,
18,50782.7031663795,53401.1737107047,2618.47054432521,
19,53800.0988720779,56418.5677500536,2618.46887797564,
20,56817.4900874228,59435.9568745229,2618.46678710004,
21,59834.8836127547,62453.3523499788,2618.46873722408,
22,62852.27768913,65470.745281261,2618.46759213094,
23,65869.6712656994,68488.140322258,2618.46905655852,
24,68887.0642873474,71505.5337630385,2618.46947569106,
25,71904.4596992755,74522.9255263242,2618.46582704863,
26,74921.8513287474,77540.319616725,2618.46828797757,
27,77939.2447908447,80557.710743368,2618.46595252332,
28,80956.6382483691,83575.1079205455,2618.46967217635,
29,83974.0318557828,86400,2425.9681442172,
