Access,Start Time,Stop Time,Duration,
1,157.549245356938,2776.01960797761,2618.47036262067,
2,3174.94256549209,5793.41134659568,2618.46878110358,
3,6192.33914632251,8810.80575941324,2618.46661309073,
4,9209.72995733164,11828.1987842931,2618.4688269615,
5,12227.1229655675,14845.5887266059,2618.46576103835,
6,15244.5187959912,17862.9843280253,2618.46553203411,
7,18261.9103480181,20880.3769673116,2618.46661929353,
8,21279.3037636013,23897.7727239492,2618.46896034791,
9,24296.6978978779,26915.1654583563,2618.46756047844,
10,27314.0913655425,29932.5580221256,2618.46665658313,
11,30331.4850135192,32949.9511503627,2618.46613684347,
12,33348.8799519682,35967.3431299951,2618.46317802697,
13,36366.2759495304,38984.7402052929,2618.46425576251,
14,39383.6647345666,42002.1332914255,2618.46855685893,
15,42401.0617054305,45019.5228915849,2618.46118615447,
16,45418.4515347571,48036.9190219429,2618.46748718583,
17,48435.8445904682,51054.3122055978,2618.46761512959,
18,51453.2422349722,54071.7071847124,2618.46494974017,
19,54470.6311250161,57089.101377752,2618.47025273592,
20,57488.0238868661,60106.4909095192,2618.46702265304,
21,60505.4188184844,63123.887120763,2618.46830227854,
22,63522.811175625,66141.2793688769,2618.4681932519,
23,66540.2030387355,69158.6738745421,2618.47083580652,
24,69557.5983834477,72176.0673037908,2618.46892034309,
25,72574.9894894122,75193.4583192675,2618.46882985535,
26,75592.3849608994,78210.8505896459,2618.46562874655,
27,78609.777356036,81228.2425017068,2618.46514567081,
28,81627.1682978874,84245.6396846939,2618.47138680647,
29,84644.5615389305,86400,1755.43846106954,
