Access,Start Time,Stop Time,Duration,
1,0,932.057892139502,932.057892139502,
2,1330.98119817254,3949.45288937784,2618.47169120529,
3,4348.37639122246,6966.8460485589,2618.46965733643,
4,7365.76786427423,9984.23740911082,2618.46954483659,
5,10383.1635027374,13001.6310920708,2618.46758933347,
6,13400.5555682427,16019.021580331,2618.46601208833,
7,16417.9471467995,19036.4165476204,2618.4694008209,
8,19435.3395568962,22053.8106592531,2618.47110235689,
9,22452.7361763311,25071.2021906475,2618.46601431638,
10,25470.1262501206,28088.5957609729,2618.46951085227,
11,28487.5195114927,31105.9905164198,2618.47100492708,
12,31504.9131949935,34123.3832908978,2618.47009590424,
13,34522.3067564656,37140.7766571453,2618.4699006797,
14,37539.7001927803,40158.1665954457,2618.46640266534,
15,40557.095334096,43175.5608179888,2618.4654838928,
16,43574.4870582831,46192.9550597548,2618.46800147175,
17,46591.8807304583,49210.348869952,2618.46813949371,
18,49609.2781144035,52227.7432354046,2618.46512100114,
19,52626.668184435,55245.1339431117,2618.46575867665,
20,55644.0613092555,58262.5299844861,2618.46867523061,
21,58661.456898496,61279.9192239156,2618.46232541955,
22,61678.8479269395,64297.3174138736,2618.46948693411,
23,64696.2412421448,67314.7095930929,2618.46835094805,
24,67713.6374813398,70332.1040338193,2618.46655247946,
25,70731.0277043962,73349.4967869838,2618.46908258763,
26,73748.4207609338,76366.8914616281,2618.4707006942,
27,76765.8149202472,79384.2804754296,2618.46555518232,
28,79783.2072250418,82401.6762976813,2618.46907263951,
29,82800.5998756165,85419.0689663467,2618.4690907302,
30,85817.9945579805,86400,582.005442019537,
