Access,Start Time,Stop Time,Duration,
1,0,10.075915019946,10.075915019946,
2,409.003288247513,3027.46781549981,2618.4645272523,
3,3426.39578561659,6044.8595105438,2618.46372492721,
4,6443.78833471267,9062.25310050261,2618.46476578995,
5,9461.18487718021,12079.6498828847,2618.4650057045,
6,12478.5745497027,15097.0428825185,2618.4683328158,
7,15495.9677453119,18114.4365209176,2618.46877560571,
8,18513.3634916554,21131.8315821894,2618.46809053401,
9,21530.7564072887,24149.2250035505,2618.46859626187,
10,24548.147023125,27166.6183567208,2618.47133359582,
11,27565.540698813,30184.0088178914,2618.46811907838,
12,30582.9335171626,33201.4051823281,2618.4716651655,
13,33600.3283634943,36218.7972359846,2618.46887249029,
14,36617.7207639861,39236.190385966,2618.46962197988,
15,39635.1120253166,42253.5847143617,2618.47268904506,
16,42652.5052043907,45270.9747020406,2618.46949764992,
17,45669.8992375325,48288.370635989,2618.47139845647,
18,48687.2916737082,51305.7637407317,2618.47206702347,
19,51704.6845255471,54323.156849682,2618.47232413491,
20,54722.0807599917,57340.5483006523,2618.46754066058,
21,57739.4711670932,60357.9391032316,2618.4679361385,
22,60756.8645100519,63375.3348849462,2618.4703748943,
23,63774.2602733727,66392.7290703152,2618.46879694256,
24,66791.6515964889,69410.1179926612,2618.46639617236,
25,69809.0449670968,72427.5127272563,2618.4677601595,
26,72826.4424992526,75444.9063605859,2618.46386133328,
27,75843.8326286616,78462.3017936137,2618.46916495213,
28,78861.2258239586,81479.6948953143,2618.46907135562,
29,81878.6210777513,84497.0870736313,2618.46599588003,
30,84896.0166330598,86400,1503.98336694019,
