0.0,-74.6711612732561,-104.33752940232715,0
1508.0,15.01370417693838,-96.49553654535734,5
2264.0,60.00954226838356,-94.39781973965063,3
2521.0,75.04592802351401,-88.15200250307835,0
3012.0,74.98198525399216,62.77181022360814,2
3269.0,59.944022125024176,68.97258264986158,5
3522.0,44.95679457417066,70.53870728994119,6
3774.0,29.948389462545844,70.99989055016572,7
4025.0,14.947266207960606,71.05829302407345,1
4275.0,-0.02147802625617243,70.97055751501404,0
7794.0,30.027409757050393,-121.67892207280211,3
8046.0,45.03547591400558,-121.21446277506577,4
8263.0,57.89640390879572,-119.99122896215597,5
8299.0,60.02216014777501,-119.63853873359503,3
8555.0,75.0006513301854,-113.43527735163589,0
9047.0,74.96965996237431,37.53958069718577,3
9303.0,59.990408651754024,43.721138419129595,5
9557.0,44.94408265687789,45.29633704480928,7
10059.0,14.994303153858459,45.81537883343732,2
10310.0,-0.034290691473607665,45.72741972542112,0
10560.0,-15.002982675663693,45.63993659854089,2
10811.0,-30.00395587013867,45.69924673654592,0
13829.0,30.0401793091991,-146.92178780948612,1
14081.0,45.04819057187007,-146.4567940871425,2
14334.0,60.03478663895127,-144.87927494079582,3
14590.0,75.01297347626496,-138.66733244701632,0
15082.0,74.9573304359681,12.307383900289887,3
15150.0,71.0151475440937,15.005879593018527,4
15338.0,59.977778848136836,18.480358000156173,5
15591.0,44.99078647319613,20.050725169369763,8
15843.0,29.982527943197518,20.513331482005277,6
16094.0,14.981496884740778,20.572295806692097,3
16345.0,-0.04710897603191442,20.484281934109333,4
16595.0,-15.015788892699511,20.396857442927715,6
16846.0,-30.016727559362657,20.456376513545077,3
17098.0,-45.0248394490069,20.9203980775993,0
19864.0,30.05295139433692,-172.16466140571868,1
20115.0,45.001488020814534,-171.7024109985373,0
20602.0,73.69743129975221,-164.97788866718398,4
20625.0,75.02529954074558,-163.89941912085098,0
21117.0,74.94500289216775,-12.924779397940952,1
21373.0,59.96515001631339,-6.7604001571150745,6
21626.0,44.97806990721029,-5.191615741182478,8
21878.0,29.969756650231144,-4.729539199189919,6
22129.0,14.968691150536495,-4.670783498233882,3
