1844.0,37,3.0
1844.0,67,7.0
1844.0,72,7.0
1845.0,78,3.0
1846.0,12,7.0
1846.0,56,3.0
1850.0,29,0.0
1905.0,88,0.0
1927.0,13,3.0
1927.0,21,5.0
1927.0,38,2.0
1927.0,57,7.0
1927.0,73,0.0
1927.0,87,1.0
1929.0,32,5.0
1929.0,51,1.0
1929.0,68,3.0
1930.0,81,6.0
1934.0,19,0.0
2006.0,69,3.0
2011.0,11,5.0
2011.0,33,2.0
2011.0,47,6.0
2011.0,77,5.0
2013.0,22,4.0
2013.0,36,5.0
2013.0,41,1.0
2013.0,58,3.0
2013.0,71,0.0
2090.0,59,4.0
2095.0,18,2.0
2095.0,37,0.0
2095.0,67,6.0
2095.0,72,5.0
2097.0,12,4.0
2097.0,31,5.0
2097.0,48,1.0
2097.0,56,5.0
2097.0,75,2.0
2102.0,78,0.0
2174.0,49,3.0
2178.0,13,0.0
2178.0,57,4.0
2179.0,27,5.0
2179.0,35,2.0
2179.0,79,5.0
2179.0,87,0.0
2180.0,32,4.0
2180.0,76,5.0
2181.0,21,6.0
2181.0,38,1.0
2181.0,51,0.0
2181.0,81,3.0
2185.0,68,0.0
2196.0,58,2.0
2243.0,89,6.0
2258.0,39,3.0
2262.0,47,8.0
2263.0,33,0.0
2263.0,69,5.0
2263.0,77,4.0
2264.0,22,0.0
2264.0,28,3.0
2264.0,36,7.0
2264.0,66,4.0
2264.0,71,3.0
2265.0,11,4.0
2265.0,41,0.0
2269.0,58,0.0
2292.0,48,3.0
2342.0,29,2.0
2346.0,37,1.0
2346.0,67,5.0
2346.0,72,2.0
2347.0,12,5.0
2347.0,56,4.0
2347.0,59,3.0
2348.0,18,3.0
2348.0,61,0.0
2348.0,89,8.0
2349.0,31,1.0
2349.0,75,4.0
2353.0,48,0.0
2405.0,35,0.0
2405.0,79,2.0
2425.0,19,4.0
2430.0,49,0.0
2430.0,57,5.0
2430.0,76,1.0
2431.0,46,3.0
2431.0,81,0.0
2432.0,35,2.0
2432.0,79,1.0
2432.0,87,2.0
2433.0,21,7.0
2437.0,38,0.0
2509.0,88,1.0
2514.0,17,1.0
2514.0,39,4.0
2514.0,47,6.0
2514.0,66,7.0
2515.0,36,3.0
2515.0,71,7.0
2516.0,11,7.0
2516.0,55,3.0
2516.0,69,7.0
2516.0,77,3.0
2521.0,28,0.0
2597.0,86,1.0
2598.0,12,3.0
2598.0,29,5.0
2598.0,37,2.0
2598.0,56,7.0
2598.0,72,0.0
2600.0,31,5.0
2600.0,59,0.0
2600.0,67,3.0
2600.0,89,6.0
2605.0,18,0.0
2615.0,69,5.0
2665.0,87,0.0
2677.0,68,3.0
2681.0,32,2.0
2681.0,76,5.0
2682.0,19,5.0
2682.0,46,6.0
2683.0,57,3.0
2684.0,21,4.0
2684.0,35,5.0
2684.0,49,1.0
2684.0,79,0.0
2761.0,58,4.0
2765.0,17,2.0
2765.0,66,6.0
2766.0,36,0.0
2766.0,71,5.0
2767.0,11,4.0
2767.0,39,7.0
2767.0,47,1.0
2767.0,55,5.0
2772.0,77,0.0
2845.0,48,3.0
2849.0,12,0.0
2849.0,26,5.0
2849.0,34,2.0
2849.0,56,4.0
2849.0,78,5.0
2849.0,86,0.0
2850.0,31,4.0
2850.0,75,5.0
2851.0,29,6.0
2851.0,37,1.0
2851.0,89,3.0
2852.0,59,1.0
2856.0,67,0.0
2928.0,38,3.0
2933.0,32,0.0
2933.0,46,8.0
2933.0,68,5.0
2933.0,76,4.0
2934.0,21,0.0
2934.0,65,4.0
2935.0,19,8.0
2935.0,27,3.0
2935.0,35,7.0
2935.0,49,0.0
2935.0,54,3.0
2935.0,79,3.0
2935.0,84,2.0
2939.0,57,2.0
2940.0,57,0.0
3012.0,28,2.0
3016.0,71,2.0
3017.0,36,1.0
3017.0,58,3.0
3017.0,66,5.0
3018.0,11,5.0
3018.0,55,4.0
3019.0,17,3.0
3019.0,39,6.0
3019.0,69,0.0
3019.0,74,3.0
3024.0,47,0.0
3096.0,18,4.0
3101.0,48,0.0
3101.0,56,5.0
3101.0,75,1.0
3102.0,45,3.0
3102.0,89,0.0
3103.0,29,7.0
3103.0,34,6.0
3103.0,59,0.0
3103.0,78,2.0
3103.0,86,2.0
3107.0,37,0.0
3180.0,87,1.0
3184.0,16,1.0
3185.0,38,4.0
3185.0,46,6.0
3185.0,65,7.0
3186.0,35,3.0
3186.0,76,3.0
3186.0,79,7.0
3186.0,84,0.0
3187.0,19,6.0
3187.0,54,6.0
3187.0,68,7.0
3191.0,27,0.0
3268.0,11,3.0
3268.0,36,2.0
3268.0,55,7.0
3268.0,71,0.0
3268.0,85,1.0
3269.0,28,5.0
3270.0,39,5.0
3270.0,58,0.0
3270.0,66,3.0
3270.0,74,4.0
3271.0,88,0.0
3275.0,17,0.0
3347.0,67,3.0
3352.0,18,5.0
3352.0,31,2.0
3352.0,45,6.0
3352.0,75,5.0
3354.0,29,1.0
3354.0,48,1.0
3354.0,56,3.0
3355.0,34,5.0
3355.0,78,1.0
3359.0,86,0.0
3431.0,57,4.0
3436.0,16,2.0
3436.0,35,0.0
3436.0,65,6.0
3436.0,79,5.0
3438.0,19,3.0
3438.0,38,7.0
3438.0,46,1.0
3438.0,54,4.0
3438.0,68,3.0
3443.0,76,0.0
3515.0,47,3.0
3519.0,11,0.0
3519.0,55,4.0
3520.0,25,5.0
3520.0,33,2.0
3520.0,77,5.0
3520.0,85,0.0
3521.0,39,4.0
3521.0,74,5.0
3522.0,28,6.0
3522.0,36,1.0
3522.0,58,1.0
3526.0,66,0.0
3599.0,37,3.0
3603.0,45,8.0
3604.0,15,1.0
3604.0,31,0.0
3604.0,67,5.0
3604.0,75,4.0
3605.0,26,3.0
3605.0,29,0.0
3605.0,64,1.0
3606.0,18,8.0
3606.0,34,6.0
3606.0,48,0.0
3606.0,53,3.0
3606.0,78,5.0
3606.0,83,2.0
3610.0,56,0.0
3683.0,27,2.0
3687.0,35,1.0
3687.0,49,2.0
3687.0,65,5.0
3687.0,79,2.0
3688.0,19,4.0
3688.0,54,3.0
3688.0,57,3.0
3689.0,16,3.0
3689.0,68,0.0
3690.0,38,6.0
3690.0,73,3.0
3694.0,46,0.0
3767.0,17,3.0
3771.0,39,3.0
3771.0,47,0.0
3771.0,55,5.0
3771.0,74,6.0
3773.0,33,6.0
3773.0,58,0.0
3773.0,77,2.0
3773.0,85,2.0
3774.0,28,7.0
3775.0,17,4.0
3778.0,36,0.0
3850.0,86,1.0
3855.0,15,0.0
3855.0,37,4.0
3855.0,45,6.0
3855.0,64,7.0
3856.0,34,5.0
3856.0,78,6.0
3857.0,18,6.0
3857.0,53,6.0
3857.0,67,7.0
3857.0,75,3.0
3857.0,83,0.0
3862.0,26,0.0
3934.0,76,3.0
3938.0,49,0.0
3938.0,84,1.0
3939.0,19,6.0
3939.0,27,5.0
3939.0,35,2.0
3939.0,54,6.0
3939.0,79,0.0
3941.0,38,5.0
3941.0,57,0.0
3941.0,65,3.0
3941.0,73,4.0
3941.0,87,0.0
3946.0,16,0.0
3958.0,76,0.0
4005.0,15,1.0
4018.0,66,3.0
4022.0,39,0.0
4022.0,74,7.0
4023.0,17,5.0
4024.0,55,3.0
4025.0,28,1.0
4025.0,33,5.0
4025.0,47,1.0
4025.0,77,1.0
4029.0,85,0.0
4106.0,64,6.0
4107.0,15,2.0
4107.0,34,1.0
4107.0,78,5.0
4108.0,18,3.0
4108.0,37,7.0
4108.0,45,1.0
4108.0,53,4.0
4109.0,67,3.0
4113.0,75,0.0
4143.0,56,4.0
4186.0,46,3.0
4190.0,19,3.0
4190.0,24,3.0
4190.0,54,8.0
4190.0,84,0.0
4191.0,32,2.0
4191.0,38,4.0
4191.0,73,5.0
4191.0,76,5.0
4192.0,27,6.0
4192.0,35,1.0
4193.0,57,1.0
4197.0,65,0.0
4269.0,36,3.0
4274.0,14,1.0
4274.0,44,1.0
4274.0,66,5.0
4274.0,74,4.0
4275.0,28,0.0
4275.0,63,1.0
4276.0,17,8.0
4276.0,25,3.0
4276.0,33,6.0
4276.0,52,3.0
4276.0,77,5.0
4277.0,47,0.0
4277.0,82,2.0
4281.0,55,0.0
4353.0,26,2.0
4358.0,34,2.0
4358.0,48,2.0
4358.0,56,3.0
4358.0,64,5.0
4358.0,78,6.0
4359.0,18,4.0
4359.0,53,3.0
4360.0,15,3.0
4360.0,37,6.0
4360.0,67,0.0
4360.0,72,3.0
4365.0,45,0.0
4437.0,16,3.0
4441.0,24,7.0
4442.0,19,0.0
4442.0,38,3.0
4442.0,46,0.0
4442.0,54,5.0
4442.0,73,6.0
4444.0,27,7.0
4444.0,32,6.0
4444.0,57,0.0
4444.0,76,2.0
4444.0,84,2.0
4448.0,35,0.0
4521.0,85,1.0
4522.0,16,4.0
4525.0,14,0.0
4526.0,36,4.0
4526.0,63,7.0
4527.0,33,5.0
4527.0,74,3.0
4527.0,77,6.0
4528.0,17,6.0
4528.0,52,6.0
4528.0,66,7.0
4528.0,82,0.0
4532.0,25,0.0
4605.0,75,3.0
4609.0,18,6.0
4609.0,34,5.0
4609.0,48,0.0
4609.0,53,6.0
4609.0,78,2.0
4609.0,83,1.0
4610.0,26,5.0
4611.0,37,5.0
4611.0,56,0.0
4611.0,64,3.0
4611.0,72,4.0
4612.0,86,0.0
4616.0,15,0.0
4689.0,65,3.0
4693.0,16,5.0
4693.0,24,5.0
4693.0,38,0.0
4693.0,73,7.0
4695.0,27,1.0
4695.0,46,1.0
4695.0,54,3.0
4696.0,32,5.0
4696.0,76,1.0
4700.0,84,0.0
4717.0,75,0.0
4771.0,44,6.0
4777.0,14,3.0
4777.0,33,1.0
4777.0,63,6.0
4777.0,77,5.0
4779.0,17,3.0
4779.0,36,7.0
4779.0,44,1.0
4779.0,52,4.0
4779.0,66,3.0
4784.0,74,0.0
4856.0,45,3.0
4860.0,18,3.0
4860.0,53,8.0
4861.0,23,3.0
4861.0,31,2.0
4861.0,75,5.0
4861.0,83,0.0
4862.0,37,4.0
4862.0,72,5.0
4863.0,26,6.0
4863.0,34,0.0
4863.0,56,1.0
4863.0,78,0.0
4868.0,64,0.0
4886.0,34,1.0
4918.0,55,4.0
4940.0,35,3.0
4944.0,43,1.0
4945.0,13,1.0
4945.0,65,5.0
4945.0,73,4.0
4946.0,24,3.0
4946.0,27,0.0
4946.0,62,1.0
4947.0,16,8.0
4947.0,32,6.0
4947.0,46,0.0
4947.0,51,3.0
4947.0,76,5.0
4947.0,81,2.0
4951.0,54,0.0
5024.0,25,2.0
5028.0,33,2.0
5028.0,77,6.0
5029.0,17,4.0
5029.0,47,2.0
5029.0,52,3.0
5029.0,55,3.0
5029.0,63,5.0
5030.0,14,4.0
5030.0,66,0.0
5031.0,36,6.0
5031.0,71,3.0
5035.0,44,0.0
5105.0,14,3.0
5108.0,15,3.0
5112.0,18,0.0
5112.0,23,7.0
5112.0,37,3.0
5112.0,53,5.0
5112.0,72,6.0
5113.0,45,0.0
5114.0,31,6.0
5114.0,56,0.0
5114.0,75,2.0
5114.0,83,3.0
5115.0,26,7.0
5119.0,34,0.0
5191.0,84,1.0
5196.0,13,0.0
5196.0,35,4.0
5196.0,62,7.0
5197.0,32,5.0
5197.0,76,6.0
5198.0,65,7.0
5198.0,73,3.0
5198.0,81,0.0
5199.0,16,6.0
5199.0,51,6.0
5203.0,24,0.0
5210.0,83,2.0
5275.0,74,3.0
5280.0,17,6.0
5280.0,25,5.0
5280.0,33,5.0
5280.0,47,0.0
5280.0,52,6.0
5280.0,77,2.0
5280.0,82,1.0
5282.0,36,5.0
5282.0,55,0.0
5282.0,63,2.0
5282.0,71,4.0
5282.0,85,0.0
5287.0,14,0.0
5346.0,15,4.0
5359.0,64,3.0
5363.0,37,0.0
5363.0,72,7.0
5364.0,15,5.0
5364.0,23,5.0
5366.0,26,1.0
5366.0,31,5.0
5366.0,45,1.0
5366.0,53,4.0
5366.0,75,1.0
5370.0,83,0.0
5413.0,63,3.0
5447.0,62,6.0
5448.0,13,3.0
5448.0,32,1.0
5448.0,76,5.0
5449.0,16,3.0
5449.0,51,4.0
5450.0,35,7.0
5450.0,65,3.0
5454.0,73,0.0
5513.0,53,3.0
5527.0,44,3.0
5531.0,17,3.0
5531.0,22,3.0
5531.0,52,8.0
5531.0,82,0.0
5532.0,36,4.0
5532.0,71,5.0
5532.0,74,5.0
5533.0,25,6.0
5533.0,33,0.0
5533.0,77,0.0
5534.0,55,1.0
5538.0,63,0.0
5585.0,39,2.0
5610.0,34,3.0
5615.0,12,1.0
5615.0,42,1.0
5615.0,64,4.0
5615.0,72,4.0
5616.0,26,0.0
5616.0,61,1.0
5617.0,15,8.0
5617.0,23,3.0
5617.0,31,6.0
5617.0,59,3.0
5617.0,75,5.0
5618.0,45,0.0
5618.0,89,2.0
5622.0,53,0.0
5694.0,24,2.0
5699.0,32,2.0
5699.0,46,2.0
5699.0,62,5.0
5699.0,76,6.0
5700.0,16,4.0
5700.0,51,3.0
5701.0,13,4.0
5701.0,35,6.0
5701.0,65,0.0
5701.0,79,3.0
5706.0,43,0.0
5707.0,33,1.0
5717.0,64,5.0
5778.0,14,3.0
5782.0,22,7.0
5783.0,17,0.0
5783.0,36,3.0
5783.0,44,0.0
5783.0,52,5.0
5783.0,71,6.0
5785.0,25,7.0
5785.0,39,6.0
5785.0,55,0.0
5785.0,74,2.0
5785.0,82,3.0
5790.0,33,0.0
5862.0,54,3.0
5862.0,83,1.0
5866.0,12,0.0
5867.0,34,4.0
5867.0,61,7.0
5868.0,31,5.0
5868.0,72,3.0
5868.0,75,6.0
5869.0,15,6.0
5869.0,59,6.0
5869.0,64,7.0
5869.0,89,0.0
5873.0,23,0.0
5898.0,13,3.0
5946.0,73,3.0
5950.0,32,5.0
5950.0,46,0.0
5950.0,76,2.0
5950.0,81,1.0
5951.0,16,6.0
5951.0,24,5.0
5951.0,51,6.0
5952.0,35,5.0
5952.0,54,0.0
5952.0,62,2.0
5952.0,79,4.0
5953.0,84,0.0
5957.0,13,0.0
5992.0,82,2.0
6030.0,63,3.0
6034.0,14,7.0
6034.0,22,5.0
6034.0,36,0.0
6034.0,71,7.0
6036.0,25,1.0
6036.0,44,1.0
6036.0,52,4.0
6037.0,39,5.0
6037.0,74,1.0
6041.0,82,0.0
6118.0,12,3.0
6118.0,31,1.0
6118.0,61,6.0
6118.0,75,5.0
6120.0,15,3.0
6120.0,34,7.0
6120.0,59,4.0
6120.0,64,3.0
6125.0,72,0.0
6178.0,62,3.0
6197.0,43,3.0
6202.0,16,3.0
6202.0,21,3.0
6202.0,51,8.0
6202.0,73,5.0
6202.0,81,0.0
6203.0,35,4.0
6203.0,79,5.0
6204.0,24,7.0
6204.0,32,0.0
6204.0,54,1.0
6204.0,76,0.0
6209.0,62,0.0
6270.0,52,3.0
6281.0,33,3.0
6285.0,41,1.0
6286.0,11,1.0
6286.0,63,4.0
6286.0,71,4.0
6287.0,25,0.0
6287.0,69,1.0
6288.0,14,8.0
6288.0,22,3.0
6288.0,39,6.0
6288.0,44,0.0
6288.0,74,5.0
6288.0,88,2.0
6292.0,52,0.0
6365.0,23,2.0
6369.0,31,2.0
6369.0,75,6.0
6370.0,45,2.0
6370.0,61,5.0
6371.0,12,4.0
6371.0,15,4.0
6371.0,59,3.0
6371.0,64,0.0
6372.0,34,6.0
6372.0,78,3.0
6376.0,42,0.0
6449.0,13,3.0
6453.0,16,0.0
6453.0,21,7.0
6453.0,32,1.0
6453.0,35,3.0
6453.0,51,5.0
6453.0,79,6.0
6454.0,43,0.0
6455.0,54,0.0
6455.0,73,4.0
6455.0,81,3.0
6456.0,68,2.0
6460.0,32,0.0
6532.0,82,1.0
6537.0,11,0.0
6537.0,33,4.0
6537.0,69,7.0
6538.0,39,5.0
6538.0,74,6.0
6539.0,63,3.0
6539.0,71,3.0
6539.0,88,0.0
6540.0,14,6.0
6540.0,58,2.0
6544.0,22,0.0
6616.0,72,3.0
6621.0,15,6.0
6621.0,23,5.0
6621.0,31,5.0
6621.0,45,0.0
6621.0,59,6.0
6621.0,75,2.0
6621.0,89,1.0
6623.0,34,5.0
6623.0,48,4.0
6623.0,53,1.0
6623.0,61,2.0
6623.0,78,4.0
6623.0,83,0.0
6628.0,12,0.0
6700.0,62,3.0
6704.0,35,0.0
6704.0,79,7.0
6705.0,13,7.0
6705.0,21,5.0
6707.0,24,2.0
6707.0,43,5.0
6707.0,51,4.0
6707.0,68,0.0
6707.0,73,3.0
6707.0,87,3.0
6712.0,81,0.0
6788.0,69,6.0
6789.0,11,3.0
6789.0,39,1.0
6789.0,74,5.0
6791.0,14,5.0
6791.0,33,7.0
6791.0,63,0.0
6795.0,71,0.0
6868.0,42,3.0
6872.0,15,3.0
6872.0,59,8.0
6872.0,89,0.0
6873.0,29,3.0
6873.0,34,4.0
6873.0,72,5.0
6873.0,78,5.0
6874.0,23,7.0
6874.0,31,0.0
6874.0,48,5.0
6874.0,75,0.0
6875.0,53,0.0
6879.0,61,0.0
6952.0,32,3.0
6956.0,19,1.0
6956.0,49,1.0
6956.0,62,4.0
6956.0,79,4.0
6957.0,24,0.0
6957.0,68,2.0
6958.0,13,8.0
6958.0,21,3.0
6958.0,38,3.0
6959.0,43,0.0
6959.0,87,4.0
6963.0,51,0.0
7035.0,22,2.0
7040.0,39,2.0
7040.0,44,2.0
7040.0,69,5.0
7040.0,74,6.0
7041.0,14,2.0
7041.0,58,5.0
7042.0,11,4.0
7047.0,41,0.0
7119.0,12,3.0
7124.0,15,0.0
7124.0,29,7.0
7124.0,34,3.0
7124.0,42,0.0
7124.0,59,5.0
7124.0,78,6.0
7125.0,48,0.0
7125.0,83,5.0
7126.0,67,2.0
7126.0,72,4.0
7126.0,89,3.0
7203.0,81,1.0
7207.0,19,0.0
7208.0,24,2.0
7208.0,32,4.0
7208.0,68,7.0
7210.0,13,6.0
7210.0,57,2.0
7210.0,62,3.0
7210.0,79,3.0
7210.0,87,6.0
7214.0,21,0.0
7287.0,71,3.0
7291.0,44,0.0
7291.0,88,1.0
7292.0,22,5.0
7292.0,39,5.0
7292.0,58,6.0
7292.0,74,2.0
7293.0,33,6.0
7293.0,69,2.0
7294.0,47,4.0
7294.0,52,1.0
7294.0,82,0.0
7298.0,11,0.0
7371.0,61,3.0
7375.0,29,5.0
7375.0,34,0.0
7375.0,78,7.0
7375.0,83,4.0
7376.0,12,7.0
7377.0,23,2.0
7377.0,42,5.0
7377.0,59,4.0
7377.0,67,0.0
7377.0,86,3.0
7378.0,72,3.0
7382.0,89,0.0
7454.0,51,2.0
7459.0,19,3.0
7459.0,24,0.0
7459.0,73,0.0
7460.0,43,6.0
7460.0,87,0.0
7461.0,13,5.0
7461.0,32,7.0
7462.0,62,0.0
7466.0,79,0.0
7472.0,51,0.0
7538.0,41,3.0
7543.0,14,0.0
7543.0,58,8.0
7543.0,71,5.0
7543.0,88,0.0
7544.0,33,0.0
7544.0,77,6.0
7545.0,22,7.0
7545.0,39,0.0
7545.0,47,5.0
7545.0,52,0.0
7545.0,74,0.0
7550.0,69,0.0
7622.0,31,3.0
7626.0,48,1.0
7626.0,83,0.0
7627.0,61,4.0
7627.0,78,4.0
7628.0,23,0.0
7628.0,67,2.0
7629.0,12,8.0
7629.0,29,3.0
7629.0,37,3.0
7629.0,42,0.0
7629.0,86,4.0
7634.0,59,0.0
7644.0,68,6.0
7706.0,21,3.0
7710.0,38,4.0
7711.0,43,4.0
7711.0,68,5.0
7712.0,13,2.0
7712.0,19,4.0
7712.0,57,5.0
7717.0,49,0.0
7749.0,21,2.0
7790.0,11,1.0
7794.0,28,3.0
7794.0,58,7.0
7795.0,41,0.0
7795.0,47,0.0
7795.0,77,7.0
7795.0,82,5.0
7796.0,71,4.0
7796.0,88,3.0
7797.0,66,2.0
7840.0,58,5.0
7843.0,11,3.0
7874.0,89,1.0
7878.0,18,1.0
7878.0,23,2.0
7878.0,31,4.0
7878.0,67,7.0
7880.0,61,3.0
7880.0,78,3.0
7880.0,86,6.0
7881.0,12,6.0
7881.0,56,2.0
7885.0,29,0.0
7957.0,79,3.0
7962.0,21,5.0
7962.0,38,5.0
7962.0,43,3.0
7962.0,57,6.0
7962.0,87,5.0
7964.0,32,6.0
7964.0,46,4.0
7964.0,51,1.0
7964.0,68,2.0
7964.0,81,0.0
7969.0,19,0.0
8041.0,69,3.0
8046.0,11,7.0
8046.0,28,4.0
8046.0,82,4.0
8048.0,22,2.0
8048.0,41,5.0
8048.0,58,4.0
8048.0,66,0.0
8048.0,71,3.0
8048.0,85,3.0
8053.0,88,0.0
8125.0,59,2.0
8129.0,23,0.0
8130.0,18,0.0
8130.0,72,0.0
8131.0,42,6.0
8131.0,86,0.0
8132.0,12,5.0
8132.0,31,7.0
8132.0,61,0.0
