11,0
12,3
13,0
14,5
15,7
16,2
17,0
18,0
19,0
21,0
22,5
23,0
24,5
25,7
26,0
27,0
28,0
29,0
31,3
32,1
33,0
34,4
35,5
36,3
37,0
38,0
39,2
41,6
42,7
43,0
44,0
45,0
46,0
47,0
48,0
49,0
51,7
52,5
53,0
54,1
55,0
56,0
57,0
58,0
59,3
61,7
62,3
63,3
64,5
65,0
66,0
67,0
68,0
69,0
71,5
72,3
73,1
74,1
75,7
76,0
77,0
78,0
79,4
81,1
82,0
83,1
84,6
85,0
86,0
87,0
88,0
89,0
