Time,Range,
0,3078704.08441508,
10,3032771.20890264,
20,2986610.87142121,
30,2940232.84583152,
40,2893647.2585965,
50,2846864.61598414,
60,2799895.83412498,
70,2752752.27226011,
80,2705445.76955841,
90,2657988.68593213,
100,2610393.9473355,
110,2562675.096096,
120,2514846.34690042,
130,2466922.64914157,
140,2418919.75642559,
150,2370854.30414717,
160,2322743.89616175,
170,2274607.20172039,
180,2226464.06398817,
190,2178335.62163929,
200,2130244.44521524,
210,2082214.69014464,
220,2034272.26855596,
230,1986445.04226418,
240,1938763.03957597,
250,1891258.69882784,
260,1843967.14183511,
270,1796926.48066851,
280,1750178.16136041,
290,1703767.3482331,
300,1657743.3524772,
310,1612160.10830571,
320,1567076.69935246,
330,1522557.9368161,
340,1478674.98896436,
345.340055927991,1455528.42094895,
744.264937697351,1455509.4948931,
754,1497859.79590033,
764,1542031.75902442,
774,1586807.49077358,
784,1632118.69101527,
794,1677903.13443669,
804,1724104.06335779,
814,1770669.63236259,
824,1817552.40420193,
834,1864708.89488009,
844,1912099.16491545,
854,1959686.45328136,
864,2007436.85034703,
874,2055319.0061505,
884,2103303.87047437,
894,2151364.46140709,
904,2199475.65932625,
914,2247614.02350739,
924,2295757.62883095,
934,2343885.92031762,
944,2391979.58346532,
954,2440020.42858466,
964,2487991.28753386,
974,2535875.92143762,
984,2583658.93813965,
994,2631325.71828485,
1004,2678862.34905748,
1014,2726255.56471662,
1024,2773492.69317194,
1034,2820561.60793162,
1044,2867450.68483358,
1054,2914148.76303973,
1064,2960645.10983377,
1074,3006929.38881653,
1084,3052991.6311394,
1094,3098822.20945768,
1104,3144411.81432194,
1114,3189751.43275687,
1124,3234832.32880548,
1134,3279646.02584118,
1144,3324184.29047127,
1154,3368439.1178757,
1164,3412402.7184407,
1174,3456067.50556264,
1184,3499426.08451024,
1194,3542471.24224526,
1204,3585195.93811187,
1214,3627593.29531447,
1224,3669656.59311159,
1234,3711379.25966097,
1244,3752754.86545727,
1254,3793777.11730991,
1264,3834439.85281317,
1274,3874737.0352659,
1284,3914662.74900189,
1294,3954211.19509571,
1304,3993376.68741222,
1314,4032153.64897098,
1324,4070536.60859908,
1334,4108520.19784882,
1344,4146099.14815846,
1354,4183268.28823624,
1364,4220022.54164974,
1374,4256356.92460426,
1384,4292266.54389497,
1394,4327746.59501942,
1404,4362792.36043772,
1414,4397399.20796891,
1424,4431562.5893131,
1434,4465278.03868953,
1444,4498541.17158209,
1454,4531347.68358361,
1464,4563693.34933199,
1474,4595574.02153087,
1484,4626985.63004875,
1494,4657924.18109063,
1504,4688385.75643672,
1514,4718366.51274335,
1524,4747862.68090148,
1534,4776870.5654484,
1544,4805386.54402894,
1554,4833407.06690237,
1564,4860928.65649161,
1574,4887947.90697183,
1584,4914461.48389521,
1594,4940466.12384955,
1604,4965958.63414793,
1614,4990935.89254719,
1624,5015394.84699321,
1634,5039332.51539073,
1644,5062745.98539607,
1654,5085632.41423087,
1664,5107988.91112305,
1674,5129813.00832875,
1684,5151101.95183896,
1694,5171853.17564102,
1704,5192064.18261923,
1714,5211732.54446465,
1724,5230855.90159646,
1734,5249431.96309421,
1744,5267458.50663983,
1754,5284933.37846867,
1764,5301854.49332862,
1774,5318219.83444661,
1784,5334027.45350183,
1794,5349275.47060486,
1804,5363962.07428227,
1814,5378085.52146592,
1824,5391644.13748659,
1834,5404636.31607124,
1844,5417060.51934368,
1854,5428915.27782786,
1864,5440199.19045379,
1874,5450910.92456529,
1884,5461049.21592949,
1894,5470612.86874765,
1904,5479600.75566698,
1914,5488011.81779321,
1924,5495845.06470361,
1934,5503099.57446023,
1944,5509774.49362315,
1954,5515869.03726352,
1964,5521382.48897621,
1974,5526314.20089186,
1984,5530663.59368823,
1994,5534430.15660079,
2004,5537613.4474321,
2014,5540213.09256036,
2024,5542228.78694663,
2034,5543660.29414086,
2044,5544507.44628661,
2054,5544770.14412434,
2064,5544448.35699343,
2074,5543542.12283266,
2084,5542051.5481794,
2094,5539976.8081672,
2104,5537318.14652224,
2114,5534075.87555819,
2124,5530250.37616991,
2134,5525842.09782586,
2144,5520851.55855933,
2154,5515279.34495861,
2164,5509126.11215625,
2174,5502392.54370247,
2184,5495079.51339088,
2194,5487187.8404123,
2204,5478718.45395331,
2214,5469672.35168123,
2224,5460050.59973053,
2234,5449854.33268974,
2244,5439084.75358875,
2254,5427743.13388686,
2264,5415830.8134619,
2274,5403349.20060072,
2284,5390299.77199135,
2294,5376684.07271728,
2304,5362503.71625404,
2314,5347760.38446887,
2324,5332455.82762345,
2334,5316591.86438062,
2344,5300170.38181525,
2354,5283193.33543012,
2364,5265662.74917702,
2374,5247580.71548411,
2384,5228949.39528996,
2394,5209771.01808494,
2404,5190047.88196098,
2414,5169782.3536703,
2424,5148976.86869403,
2434,5127633.93132179,
2444,5105756.11474306,
2454,5083346.06115152,
2464,5060406.48186354,
2474,5036940.15745189,
2484,5012949.93789622,
2494,4988438.74275166,
2504,4963409.56133684,
2514,4937865.45294333,
2524,4911809.54706798,
2534,4885245.04367017,
2544,4858175.21345588,
2554,4830603.39819096,
2564,4802533.01104566,
2574,4773967.53697316,
2584,4744910.53312476,
2594,4715365.62930453,
2604,4685336.52846671,
2614,4654827.00725923,
2624,4623840.91661696,
2634,4592382.18240861,
2644,4560454.80614182,
2654,4528062.86573067,
2664,4495210.516331,
2674,4461901.99124876,
2684,4428141.60292727,
2694,4393933.74401996,
2704,4359282.88855538,
2714,4324193.59320202,
2724,4288670.49864119,
2734,4252718.33105697,
2744,4216341.90375277,
2754,4179546.1189053,
2764,4142335.96946733,
2774,4104716.54123212,
2784,4066693.01507314,
2794,4028270.66937425,
2804,3989454.88266705,
2814,3950251.13649328,
2824,3910665.01851249,
2834,3870702.22587666,
2844,3830368.56889588,
2854,3789669.97502162,
2864,3748612.49317663,
2874,3707202.31718658,
2884,3665445.71589754,
2894,3623349.15138589,
2904,3580919.20988983,
2914,3538162.62721975,
2924,3495086.29597518,
2934,3451697.27341887,
2944,3408002.790074,
2954,3364010.25911725,
2964,3319727.28664914,
2974,3275161.6829323,
2984,3230321.47469847,
2994,3185214.91863772,
3004,3139850.51619569,
3014,3094237.02982066,
3024,3048383.5008189,
3034,3002299.26899632,
3044,2955993.99428634,
3054,2909477.68058894,
3064,2862760.70207413,
3074,2815853.83223517,
3084,2768768.2760137,
3094,2721515.7053605,
3104,2674108.29864282,
3114,2626558.7843637,
3124,2578880.48971948,
3134,2531087.39459243,
3144,2483194.19165434,
3154,2435216.35334805,
3164,2387170.206616,
3174,2339073.01636213,
3184,2290943.07876439,
3194,2242799.82570421,
3204,2194663.94174533,
3214,2146557.49528071,
3224,2098504.0856717,
3234,2050529.00842978,
3244,2002659.44073526,
3254,1954924.64984703,
3264,1907356.2272261,
3274,1859988.35146319,
3284,1812858.08335033,
3294,1766005.69664394,
3304,1719475.04819496,
3314,1673313.99111793,
3324,1627574.83446047,
3334,1582314.85231295,
3344,1537596.84432489,
3354,1493489.74797885,
3362.73735887807,1455511.07792796,
3761.65984547636,1455516.51258855,
3771,1496135.95340843,
3781,1540282.68431993,
3791,1585036.00309787,
3801,1630327.35758253,
3811,1676094.29535667,
3821,1722279.8545397,
3831,1768832.00637863,
3841,1815703.14916609,
3851,1862849.65144503,
3861,1910231.44151746,
3871,1957811.63977578,
3881,2005556.23017969,
3891,2053433.76720759,
3901,2101415.1147457,
3911,2149473.21358875,
3921,2197582.87447794,
3931,2245720.59386955,
3941,2293864.38989593,
3951,2341993.65623944,
3961,2390089.0318836,
3971,2438132.28492937,
3981,2486106.20887031,
3991,2533994.52990415,
4001,2581781.82402433,
4011,2629453.44278181,
4021,2676995.44673925,
4031,2724394.545754,
4041,2771638.04532944,
4051,2818713.79836334,
4061,2865610.1617011,
4071,2912315.95697151,
4081,2958820.43524283,
4091,3005113.24509174,
4101,3051184.40372343,
4111,3097024.27082362,
4121,3142623.52485884,
4131,3187973.14157373,
4141,3233064.37446185,
4151,3277888.73701154,
4161,3322437.98655008,
4171,3366704.10952864,
4181,3410679.30810743,
4191,3454355.98791585,
4201,3497726.7468749,
4211,3540784.36498195,
4221,3583521.79496762,
4231,3625932.15374396,
4241,3668008.71457135,
4251,3709744.8998793,
4261,3751134.27468179,
4271,3792170.54053472,
4281,3832847.52998764,
4291,3873159.2014865,
4301,3913099.63468845,
4311,3952663.02615364,
4321,3991843.68538177,
4331,4030636.03116457,
4341,4069034.58822779,
4351,4107033.98413894,
4361,4144628.94645875,
4371,4181814.30011684,
4381,4218584.96499331,
4391,4254935.95368996,
4401,4290862.36947588,
4411,4326359.40439394,
4421,4361422.33751534,
4431,4396046.53333079,
4441,4430227.44026795,
4451,4463960.58932517,
4461,4497241.59281278,
4471,4530066.14319373,
4481,4562430.01201629,
4491,4594329.04893141,
4501,4625759.18078896,
4511,4656716.41080656,
4521,4687196.81780577,
4531,4717196.55551071,
4541,4746711.85190423,
4551,4775739.00863777,
4561,4804274.40049058,
4571,4832314.4748749,
4581,4859855.75138363,
4591,4886894.82137736,
4601,4913428.34760781,
4611,4939453.06387514,
4621,4964965.77471644,
4631,4989963.35512311,
4641,5014442.75028512,
4651,5038400.97535992,
4661,5061835.11526429,
4671,5084742.32448727,
4681,5107119.70945266,
4691,5128964.79985147,
4701,5150274.83888077,
4711,5171047.25781622,
4721,5191279.55683439,
4731,5210969.30492181,
4741,5230114.13979607,
4751,5248711.7678376,
4761,5266759.9640313,
4771,5284256.57191728,
4781,5301199.50354961,
4791,5317586.73946264,
4801,5333416.32864388,
4811,5348686.38851296,
4821,5363395.10490602,
4831,5377540.7320648,
4841,5391121.59263015,
4851,5404136.07763916,
4861,5416582.64652564,
4871,5428459.82712345,
4881,5439766.21567213,
4891,5450500.47682476,
4901,5460661.34365731,
4911,5470247.61767946,
4921,5479258.1688463,
4931,5487691.93557099,
4941,5495547.92473769,
4951,5502825.21171482,
4961,5509522.94036831,
4971,5515640.32307466,
4981,5521176.64073359,
4991,5526131.24278014,
5001,5530503.54719607,
5011,5534293.04052035,
5021,5537499.27785882,
5031,5540121.88289253,
5041,5542160.54788522,
5051,5543615.03368926,
5061,5544485.16975047,
5071,5544770.85411149,
5081,5544472.0534138,
5091,5543588.80289832,
5101,5542121.20640457,
5111,5540069.43636842,
5121,5537433.73381852,
5131,5534214.40837123,
5141,5530411.83822437,
5151,5526026.4701497,
5161,5521058.81948414,
5171,5515509.47012008,
5181,5509379.07449451,
5191,5502668.31340692,
5201,5495378.05806823,
5211,5487509.12491913,
5221,5479062.44045275,
5231,5470038.99964338,
5241,5460439.8659331,
5251,5450266.1712185,
5261,5439519.11583803,
5271,5428199.96856001,
5281,5416310.06657168,
5291,5403850.81546965,
5301,5390823.689252,
5311,5377230.23031241,
5321,5363072.04943673,
5331,5348350.82580244,
5341,5333068.3069813,
5351,5317226.30894585,
