Time,Range,
0,2286002.69062248,
10,2237859.21875689,
20,2189725.31464909,
30,2141623.19674199,
40,2093576.63053083,
50,2045611.09572209,
60,1997753.97397918,
70,1950034.75983655,
80,1902485.29763243,
90,1855140.04757749,
100,1808036.38432287,
110,1761214.93159284,
120,1714719.93656431,
130,1668599.68765455,
140,1622906.97914125,
150,1577699.62547875,
160,1533041.02714422,
170,1489000.78815313,
180,1445655.38276987,
190,1403088.86508413,
200,1361393.60963295,
210,1320671.06366483,
220,1281032.48147952,
230,1242599.59808484,
240,1205505.18291073,
250,1169893.39461061,
260,1135919.83585854,
270,1103751.18444035,
280,1073564.25736217,
290,1045544.35371724,
300,1019882.72733735,
310,996773.070994689,
320,976407.254147548,
330,958968.609514889,
340,944627.316909913,
350,933532.484791829,
360,925805.725625448,
370,921535.151993948,
380,920770.720141709,
390,923521.474000457,
400,929755.037194196,
410,939399.787743247,
420,952347.27346946,
430,968459.909073285,
440,987575.993908687,
450,1009516.89581944,
460,1034093.6389643,
470,1061112.83051889,
480,1090381.66248961,
490,1121711.87918682,
500,1154922.72286142,
510,1189842.9520925,
520,1226312.07221883,
530,1264180.93229303,
540,1303311.83807203,
550,1343578.31390901,
560,1384864.62457599,
570,1427065.47980757,
580,1470083.97790494,
590,1513832.87739481,
600,1558232.49674371,
610,1603210.32852863,
620,1648700.35302633,
630,1694642.39880544,
640,1740981.55429813,
650,1787667.63121808,
660,1834654.67863272,
670,1881900.54520603,
680,1929366.48638389,
690,1977016.81293186,
700,2024818.57713119,
710,2072741.2930038,
720,2120756.6871075,
730,2168838.47667362,
740,2216962.17211896,
750,2265104.90123492,
760,2313245.25262059,
770,2361363.13618111,
780,2409439.65874758,
790,2457457.01309209,
800,2505398.37880769,
810,2553247.83369996,
820,2600990.2744952,
830,2648611.34581023,
840,2696097.37645369,
850,2743435.32223858,
860,2790612.71458251,
870,2837617.61425783,
880,2884438.56972828,
890,2931064.57957528,
900,2977485.05857443,
910,3023689.80703386,
920,3069668.98305058,
930,3115413.07738047,
940,3160912.8906516,
950,3206159.51268163,
960,3251144.30368578,
970,3295858.87718639,
980,3340295.08445509,
990,3384445.00033728,
1000,3428300.91032463,
1010,3471855.29875574,
1020,3515100.83803751,
1030,3558030.37879128,
1040,3600636.94083758,
1050,3642913.70494191,
1060,3684854.00525246,
1070,3726451.32236693,
1080,3767699.27697226,
1090,3808591.62400654,
1100,3849122.24729723,
1110,3889285.15463432,
1120,3929074.47324098,
1130,3968484.44560782,
1140,4007509.42565995,
1150,4046143.8752291,
1160,4084382.3608053,
1170,4122219.55054528,
1180,4159650.21151646,
1190,4196669.20715766,
1200,4233271.49493888,
1210,4269452.12420449,
1220,4305206.23418517,
1230,4340529.05216546,
1240,4375415.89179468,
1250,4409862.15153015,
1260,4443863.31320254,
1270,4477414.94069396,
1280,4510512.67872022,
1290,4543152.2517094,
1300,4575329.46276936,
1310,4607040.19273771,
1320,4638280.39930786,
1330,4669046.11622565,
1340,4699333.45255122,
1350,4729138.59198137,
1360,4758457.79222781,
1370,4787287.38444739,
1380,4815623.77272018,
1390,4843463.43357223,
1400,4870802.91553938,
1410,4897638.83876936,
1420,4923967.8946591,
1430,4949786.84552495,
1440,4975092.52430302,
1450,4999881.83427768,
1460,5024151.74883597,
1470,5047899.31124593,
1480,5071121.63445717,
1490,5093815.90092187,
1500,5115979.36243465,
1510,5137609.22351314,
1520,5158703.1087947,
1530,5179258.35921254,
1540,5199272.502658,
1550,5218743.13579927,
1560,5237667.92400689,
1570,5256044.60128958,
1580,5273870.9702397,
1590,5291144.90198722,
1600,5307864.33616171,
1610,5324027.28086131,
1620,5339631.81262816,
1630,5354676.07642962,
1640,5369158.28564465,
1650,5383076.72205466,
1660,5396429.73583864,
1670,5409215.74557162,
1680,5421433.23822637,
1690,5433080.7691777,
1700,5444156.96220909,
1710,5454660.5095211,
1720,5464590.17174138,
1730,5473944.77793592,
1740,5482723.22562117,
1750,5490924.48077674,
1760,5498547.57785862,
1770,5505591.6198124,
1780,5512055.77808645,
1790,5517939.2926449,
1800,5523241.47197998,
1810,5527961.693124,
1820,5532099.40166027,
1830,5535654.11173335,
1840,5538625.40605815,
1850,5541012.93592796,
1860,5542816.4212213,
1870,5544035.6504074,
1880,5544670.48055049,
1890,5544720.83731259,
1900,5544186.71495497,
1910,5543068.17633819,
1920,5541365.35292064,
1930,5539078.44475583,
1940,5536207.72048813,
1950,5532753.51734728,
1960,5528716.2411416,
1970,5524096.36624993,
1980,5518894.43561252,
1990,5513111.06072079,
2000,5506746.92160627,
2010,5499802.76682867,
2020,5492279.37527463,
2030,5484177.71026442,
2040,5475498.68630264,
2050,5466243.32593198,
2060,5456412.72015751,
2070,5446008.02843366,
2080,5435030.47865177,
2090,5423481.36712851,
2100,5411362.05859545,
2110,5398673.9861901,
2120,5385418.65144886,
2130,5371597.62430198,
2140,5357212.54307132,
2150,5342265.11447103,
2160,5326757.11361166,
2170,5310690.38400835,
2180,5294066.83759346,
2190,5276888.45473424,
2200,5259157.28425619,
2210,5240875.44347271,
2220,5222045.11822172,
2230,5202668.56291008,
2240,5182748.10056641,
2250,5162286.12290337,
2260,5141285.09039015,
2270,5119747.53233617,
2280,5097676.04698706,
2290,5075073.301634,
2300,5051942.03273763,
2310,5028285.04606762,
2320,5004105.21685963,
2330,4979405.48999073,
2340,4954188.88017506,
2350,4928458.47218131,
2360,4902217.42107399,
2370,4875468.95248006,
2380,4848216.36288346,
2390,4820463.01994936,
2400,4792212.36288083,
2410,4763467.90281028,
2420,4734233.2232287,
2430,4704511.98045543,
2440,4674307.90415197,
2450,4643624.79788299,
2460,4612466.53972876,
2470,4580837.08295257,
2480,4548740.45672796,
2490,4516180.76693032,
2500,4483162.19699801,
2510,4449689.00886872,
2520,4415765.54399702,
2530,4381396.22445975,
2540,4346585.55415641,
2550,4311338.12011228,
2560,4275658.5938927,
2570,4239551.7331379,
2580,4203022.38322815,
2590,4166075.47909042,
2600,4128716.04715842,
2610,4090949.20749891,
2620,4052780.1761189,
2630,4014214.26746905,
2640,3975256.89716061,
2650,3935913.5849145,
2660,3896189.95776338,
2670,3856091.753529,
2680,3815624.82460019,
2690,3774795.14203844,
2700,3733608.80004163,
2710,3692072.02079908,
2720,3650191.15977473,
2730,3607972.71145912,
2740,3565423.33378809,
2750,3522549.78208187,
2760,3479359.02619529,
2770,3435858.18530138,
2780,3392054.55514994,
2790,3347955.6177694,
2800,3303569.05207784,
2810,3258902.74549723,
2820,3213964.80667622,
2830,3168763.57943914,
2840,3123307.65809277,
2850,3077605.9042384,
2860,3031667.46525441,
2870,2985501.79463516,
2880,2939118.67439479,
2890,2892528.23977059,
2900,2845741.00649071,
2910,2798767.90090403,
2920,2751620.29330901,
2930,2704310.03486164,
2940,2656849.49849249,
2950,2609251.62431928,
2960,2561529.9701061,
2970,2513698.76739325,
2980,2465772.98400591,
2990,2417768.39374367,
3000,2369701.65416133,
3010,2321590.39347271,
3020,2273453.30774724,
3030,2225310.26972345,
3040,2177182.45073742,
