Time,Range,
0,5134820.38795342,
10,5155984.29100802,
20,5176609.88647407,
30,5196694.69327273,
40,5216236.2991126,
50,5235232.36041363,
60,5253680.60224182,
70,5271578.81825341,
80,5288924.87064777,
90,5305716.69012842,
100,5321952.27587108,
110,5337629.6954984,
120,5352747.08506033,
130,5367302.64901993,
140,5381294.66024371,
150,5394721.45999613,
160,5407581.45793773,
170,5419873.13212642,
180,5431595.02902141,
190,5442745.76348966,
200,5453324.01881396,
210,5463328.54670286,
220,5472758.16730169,
230,5481611.76920464,
240,5489888.30946738,
250,5497586.81362021,
260,5504706.3756813,
270,5511246.15816992,
280,5517205.39211942,
290,5522583.37708966,
300,5527379.48117908,
310,5531593.14103573,
320,5535223.86186765,
330,5538271.21745206,
340,5540734.85014364,
350,5542614.47088143,
360,5543909.85919456,
370,5544620.86320668,
380,5544747.39963895,
390,5544289.45381165,
400,5543247.07964443,
410,5541620.39965508,
420,5539409.60495687,
430,5536614.95525463,
440,5533236.77883931,
450,5529275.4725814,
460,5524731.50192304,
470,5519605.40086902,
480,5513897.77197669,
490,5507609.28634501,
500,5500740.68360269,
510,5493292.73351994,
520,5485266.39086512,
530,5476662.56102846,
540,5467482.25762855,
550,5457726.56274809,
560,5447396.62692083,
570,5436493.66911901,
580,5425018.97674162,
590,5412973.90560385,
600,5400359.87992794,
610,5387178.39233575,
620,5373431.00384356,
630,5359119.34385938,
640,5344245.11018321,
650,5328810.06901074,
660,5312816.05494092,
670,5296264.97098801,
680,5279158.78859851,
690,5261499.54767383,
700,5243289.356599,
710,5224530.39227843,
720,5205224.90017913,
730,5185375.19438255,
740,5164983.65764546,
750,5144052.74147112,
760,5122584.9661914,
770,5100582.9210612,
780,5078049.26436589,
790,5054986.72354325,
800,5031398.095321,
810,5007286.24587135,
820,4982654.11098396,
830,4957504.69625882,
840,4931841.0773209,
850,4905666.40005805,
860,4878983.88088435,
870,4851796.8070308,
880,4824108.53686562,
890,4795922.50024648,
900,4767242.19890735,
910,4738071.20688255,
920,4708413.17097115,
930,4678271.81124476,
940,4647650.92160224,
950,4616554.3703752,
960,4584986.10098799,
970,4552950.13267688,
980,4520450.56127299,
990,4487491.56005403,
1000,4454077.38067054,
1010,4420212.35415247,
1020,4385900.89200278,
1030,4351147.48738495,
1040,4315956.71641229,
1050,4280333.23954722,
1060,4244281.80311984,
1070,4207807.24097549,
1080,4170914.47626231,
1090,4133608.52337056,
1100,4095894.49003651,
1110,4057777.5796252,
1120,4019263.09360729,
1130,3980356.43424719,
1140,3941063.10752076,
1150,3901388.72628309,
1160,3861339.01370874,
1170,3820919.80702891,
1180,3780137.06159278,
1190,3738996.85528268,
1200,3697505.39331618,
1210,3655669.01347118,
1220,3613494.19177442,
1230,3570987.56690991,
1240,3528155.87384989,
1250,3485006.06125926,
1260,3441545.2259674,
1270,3397780.64017835,
1280,3353719.76106069,
1290,3309370.24123492,
1300,3264739.94025118,
1310,3219836.93716124,
1320,3174669.54430046,
1330,3129246.32240968,
1340,3083576.09724206,
1350,3037667.97781786,
1360,2991531.37651016,
1370,2945176.03116673,
1380,2898612.0294994,
1390,2851849.83600141,
1400,2804900.32168601,
1410,2757774.79697785,
1420,2710485.0481312,
1430,2663043.37759811,
1440,2615462.6488254,
1450,2567756.33602226,
1460,2519938.57951294,
1470,2472024.24737058,
1480,2424029.0041217,
1490,2375969.38741671,
1500,2327862.89368146,
1510,2279728.07390074,
1520,2231584.64083668,
1530,2183453.58915638,
1540,2135357.33013332,
1550,2087319.84279801,
1560,2039366.84364299,
1570,1991525.97723629,
1580,1943827.03035937,
1590,1896302.17255512,
1600,1848986.22623679,
1610,1801916.969751,
1620,1755135.47698095,
1630,1708686.49717852,
1640,1662618.87867019,
1650,1616986.03980844,
1660,1571846.48992891,
1670,1527264.40196847,
1680,1483310.23660111,
1686.40377497731,1455528.26154263,
2085.33092232492,1455519.43616872,
2095,1497580.59794519,
2105,1541748.48331832,
2115,1586520.59310428,
2125,1631828.58643113,
2135,1677610.2012768,
2145,1723808.64695526,
2155,1770372.04841731,
2165,1817252.94183233,
2175,1864407.8193704,
2185,1911796.72017973,
2195,1959382.86406722,
2205,2007132.3242028,
2215,2055013.73517866,
2225,2102998.03289325,
2235,2151058.22294118,
2245,2199169.17444367,
2255,2247307.43652166,
2265,2295451.07488211,
2275,2343579.52624659,
2285,2391673.4685935,
2295,2439714.70540962,
2305,2487686.06235085,
2315,2535571.29489513,
2325,2583355.0057367,
2335,2631022.57081646,
2345,2678560.07301435,
2355,2725954.24264389,
2365,2773192.40399173,
2375,2820262.42723334,
2385,2867152.68513547,
2395,2913852.0140247,
2405,2960349.67856247,
2415,3006635.3399199,
