Time,Range,
0,5416993.09326918,
10,5404565.78756423,
20,5391570.52212574,
30,5378008.8355053,
40,5363882.33464679,
50,5349192.69488561,
60,5333941.65995129,
70,5318131.04197361,
80,5301762.72149322,
90,5284838.64747686,
100,5267360.83733806,
110,5249331.37696383,
120,5230752.420748,
130,5211626.19163191,
140,5191954.98115335,
150,5171741.14950436,
160,5150987.12559888,
170,5129695.40715125,
180,5107868.5607664,
190,5085509.2220429,
200,5062620.09569003,
210,5039203.95566003,
220,5015263.64529691,
230,4990802.07750319,
240,4965822.23492605,
250,4940327.17016464,
260,4914320.00600019,
270,4887803.93565072,
280,4860782.22305252,
290,4833258.20317051,
300,4805235.28233966,
310,4776716.93864022,
320,4747706.72230921,
330,4718208.2561912,
340,4688225.23623153,
350,4657761.4320152,
360,4626820.68735522,
370,4595406.92093425,
380,4563524.1270039,
390,4531176.37614608,
400,4498367.81610161,
410,4465102.67267132,
420,4431385.2506956,
430,4397219.93511858,
440,4362611.19214407,
450,4327563.57049045,
460,4292081.70275297,
470,4256170.30688197,
480,4219834.187787,
490,4183078.23907713,
500,4145907.44494904,
510,4108326.88223534,
520,4070341.72262698,
530,4031957.23508454,
540,3993178.78845502,
550,3954011.85431192,
560,3914462.01003858,
570,3874534.94217631,
580,3834236.45006113,
590,3793572.44977554,
600,3752548.97844396,
610,3711172.19890389,
620,3669448.40478789,
630,3627384.0260551,
640,3584985.63501554,
650,3542259.95289441,
660,3499213.85698943,
670,3455854.38847953,
680,3412188.76094988,
690,3368224.36970563,
700,3323968.80195473,
710,3279429.84794952,
720,3234615.51318705,
730,3189534.03178011,
740,3144193.88112376,
750,3098603.79799736,
760,3052772.79625892,
770,3006710.18630795,
780,2960425.59651437,
790,2913928.99683586,
800,2867230.72487428,
810,2820341.51465291,
820,2773272.52843329,
830,2726035.39193085,
840,2678642.23333578,
850,2631105.72659876,
860,2583439.13950192,
870,2535656.38710448,
880,2487772.09123123,
890,2439801.6467613,
900,2391761.29557628,
910,2343668.20914199,
920,2295540.58082808,
930,2247397.72921667,
940,2199260.21381593,
950,2151149.96477847,
960,2103090.42842845,
970,2055106.73062507,
980,2007225.86023293,
990,1959476.875228,
1000,1911891.13423613,
1010,1864502.55656916,
1020,1817347.91407636,
1030,1770467.15834118,
1040,1723903.7868919,
1050,1677705.25210541,
1060,1631923.41629754,
1070,1586615.05600648,
1080,1541842.41755303,
1090,1497673.82441673,
1099.69160672736,1455514.58332856,
1498.6151889494,1455517.82626596,
1508,1496332.97451939,
1518,1540482.59593052,
1528,1585238.4823766,
1538,1630532.11056189,
1548,1676301.05408002,
1558,1722488.37443875,
1568,1769042.06388422,
1578,1815914.53954608,
1588,1863062.18685754,
1598,1910444.94926463,
1608,1958025.96074192,
1618,2005771.21743701,
1628,2053649.28477336,
1638,2101631.03647522,
1648,2149689.42218992,
1658,2197799.26063407,
1668,2245937.05545844,
1678,2294080.83129433,
1688,2342209.9877035,
1698,2390305.1689961,
1708,2438348.14810677,
1718,2486321.72292224,
1728,2534209.62363969,
1738,2581996.42989951,
1748,2629667.496584,
1758,2677208.88730393,
1768,2724607.3147105,
1778,2771850.08687243,
1788,2818925.05904709,
1798,2865820.59025424,
1808,2912525.50412983,
1818,2959029.05359847,
1828,3005320.88895666,
1838,3051391.02900599,
1848,3097229.83491674,
1858,3142827.98653863,
1868,3188176.46090741,
1878,3233266.51272402,
1888,3278089.65660818,
1898,3322637.65094923,
1908,3366902.48319727,
1918,3410876.35645393,
1928,3454551.67723739,
1938,3497921.04430945,
1948,3540977.23846442,
1958,3583713.21318968,
1968,3626122.08611721,
1978,3668197.13119372,
1988,3709931.77150407,
1998,3751319.57268927,
2008,3792354.2369063,
2018,3833029.5972818,
2028,3873339.61281688,
2038,3913278.36370368,
2048,3952840.04701877,
2058,3992018.97276115,
2068,4030809.56020617,
2078,4069206.3345487,
2088,4107203.92381199,
2098,4144797.05600031,
2108,4181980.55647543,
2118,4218749.3455392,
2128,4255098.43620551,
2138,4291022.93214676,
2148,4326518.02580086,
2158,4361578.99662655,
2168,4396201.20949522,
2178,4430380.11320872,
2188,4464111.23913373,
2198,4497390.19994345,
2208,4530212.68845878,
2218,4562574.47658122,
2228,4594471.41431084,
2238,4625899.42884264,
2248,4656854.52373584,
2258,4687332.77815029,
2268,4717330.34614538,
2278,4746843.45603647,
2288,4775868.40980495,
2298,4804401.58255772,
2308,4832439.42203253,
2318,4859978.44814586,
2328,4887015.25258007,
2338,4913546.4984071,
2348,4939568.91974583,
2358,4965079.32145068,
2368,4990074.57882927,
2378,5014551.63738662,
2388,5038507.51259429,
2398,5061939.28968226,
2408,5084844.12345201,
2418,5107219.12064718,
2428,5129061.81125348,
2438,5150369.43878667,
2448,5171139.43483246,
2458,5191369.29987693,
2468,5211056.60321586,
2478,5230198.98287566,
2488,5248794.14554535,
2498,5266839.86651818,
2508,5284333.98964235,
2518,5301274.42727994,
2528,5317659.16027311,
2538,5333486.23791707,
2548,5348753.77793912,
2558,5363459.96648295,
2568,5377603.05809788,
2578,5391181.37573224,
2588,5404193.31073065,
2598,5416637.32283447,
2608,5428511.94018505,
2618,5439815.75932955,
2628,5450547.44522864,
2638,5460705.73126599,
2648,5470289.41925892,
2658,5479297.37947034,
2668,5487728.55062123,
2678,5495581.93990362,
2688,5502856.62299385,
2698,5509551.74406589,
2708,5515666.51580429,
2718,5521200.21941687,
2728,5526152.20464685,
2738,5530521.88978419,
2748,5534308.76167616,
2758,5537512.37573684,
2768,5540132.3559557,
2778,5542168.39490479,
2788,5543620.25374489,
2798,5544487.76223022,
2808,5544770.81871187,
2818,5544469.39013973,
2828,5543583.51206315,
2838,5542113.28863007,
2848,5540058.8925848,
2858,5537420.56526433,
2868,5534198.61659341,
2878,5530393.42507821,
2888,5526005.43779874,
2898,5521035.17040023,
2908,5515483.20708323,
2918,5509350.20059292,
2928,5502636.83204324,
2938,5495343.97294041,
2948,5487472.44003947,
2958,5479023.16014151,
2968,5469997.1285287,
2978,5460395.40895089,
2988,5450219.13361246,
2998,5439469.50315953,
3008,5428147.78666806,
3018,5416255.32163288,
3028,5403793.51395818,
3038,5390763.83794955,
3048,5377167.83630819,
3058,5363007.12012742,
3068,5348283.36889221,
3078,5332998.33048186,
3088,5317153.8211765,
3098,5300751.72566784,
3108,5283793.99707483,
3118,5266282.65696464,
3128,5248219.79537973,
3138,5229607.57087164,
3148,5210448.21054217,
3158,5190744.01009279,
3168,5170497.33388303,
3178,5149710.61499881,
3188,5128386.35533154,
3198,5106527.12566909,
3208,5084135.56579969,
3218,5061214.38462985,
3228,5037766.36031758,
3238,5013794.34042224,
3248,4989301.24207244,
3258,4964290.05215342,
3268,4938763.82751569,
3278,4912725.69520653,
3288,4886178.85272634,
3298,4859126.56831179,
3308,4831572.18124795,
3318,4803519.10221174,
3328,4774970.81364926,
3338,4745930.87018958,
3348,4716402.89909803,
3358,4686390.60077203,
3368,4655897.74928295,
3378,4624928.19296749,
3388,4593485.8550728,
3398,4561574.73445934,
3408,4529198.90636616,
3418,4496362.52324378,
3428,4463069.81565989,
3438,4429325.09328379,
3448,4395132.74595603,
3458,4360497.24484999,
3468,4325423.14373324,
3478,4289915.08033642,
3488,4253977.77783896,
3498,4217616.04648107,
3508,4180834.78531274,
3518,4143638.98409109,
3528,4106033.72533898,
3538,4068024.18657833,
3548,4029615.64275345,
3558,3990813.46886083,
3568,3951623.14280339,
3578,3912050.24848929,
3588,3872100.47919679,
3598,3831779.64122943,
3608,3791093.65788771,
3618,3750048.57378646,
3628,3708650.5782827,
3638,3666905.93553934,
3648,3624821.10277443,
3658,3582402.66113885,
3668,3539657.34111543,
3678,3496592.02971401,
3688,3453213.77832169,
3698,3409529.81127357,
3708,3365547.53521684,
3718,3321274.54934908,
3728,3276718.65662113,
3738,3231887.87600517,
3748,3186790.45594057,
3758,3141434.88908338,
3768,3095829.92850029,
3778,3049984.60546512,
3788,3003908.249035,
3798,2957610.50760545,
3808,2911101.37266833,
3818,2864391.20502483,
3828,2817490.76373775,
3838,2770411.23814381,
3848,2723164.28328804,
3858,2675762.05918974,
3868,2628217.27440302,
3878,2580543.23439628,
3888,2532753.89534461,
3898,2484863.92400824,
3908,2436888.7644604,
3918,2388844.71253032,
3928,2340748.99894284,
3938,2292619.8822675,
3948,2244476.75293765,
3958,2196340.24976619,
3968,2148232.39056946,
3978,2100176.71871632,
3988,2052198.46764434,
3998,2004324.74562871,
4008,1956584.74334874,
4018,1909009.96706537,
4028,1861634.50049065,
4038,1814495.2986811,
4048,1767632.51749622,
4058,1721089.88229516,
4068,1674915.09954658,
4078,1629160.31482477,
4088,1583882.62015702,
4098,1539144.61273193,
4108,1495015.00538915,
4117.08286690604,1455523.21201117,
4516.00628244329,1455508.38641974,
4526,1498992.98658633,
4536,1543181.46492564,
4546,1587971.86522614,
4556,1633296.05239141,
4566,1679091.94981186,
4576,1725302.93350599,
4586,1771877.27809162,
4596,1818767.65399085,
4606,1865930.67375071,
4616,1913326.4844518,
4626,1960918.40270375,
4636,2008672.58854462,
4646,2056557.75457947,
4656,2104544.90683284,
4666,2152607.11400424,
4676,2200719.30207026,
4686,2248858.07144329,
4696,2297001.53416674,
4706,2345129.16888302,
4716,2393221.69155422,
4726,2441260.94013716,
4736,2489229.77161916,
4746,2537111.97000363,
4756,2584892.16399874,
4766,2632555.75330923,
4776,2680088.84256058,
4786,2727478.18199965,
4796,2774711.11421726,
4806,2821775.52622693,
4816,2868659.80631244,
4826,2915352.8051259,
4836,2961843.80057826,
4846,3008122.46611754,
4856,3054178.84203626,
4866,3100003.30949133,
4876,3145586.56695484,
4886,3190919.60884647,
4896,3235993.70612571,
4906,3280800.38864715,
4916,3325331.42910309,
4926,3369578.82839728,
4936,3413534.80231045,
4946,3457191.76933274,
4956,3500542.33955202,
4966,3543579.30449799,
4976,3586295.62785297,
4986,3628684.43694912,
4996,3670739.01497984,
5006,3712452.79386101,
5016,3753819.34768324,
5026,3794832.38670297,
5036,3835485.75182475,
5046,3875773.40953206,
5056,3915689.44722775,
5066,3955228.06894917,
5076,3994383.59142621,
5086,4033150.44045338,
5096,4071523.14754989,
5106,4109496.34688382,
5116,4147064.77243888,
5126,4184223.25540393,
5136,4220966.72176751,
5146,4257290.19010075,
5156,4293188.76951403,
5166,4328657.65777325,
5176,4363692.13956381,
5186,4398287.58489032,
5196,4432439.4476018,
5206,4466143.26403272,
5216,4499394.65175112,
5226,4532189.30840533,
5236,4564523.01066245,
5246,4596391.61323104,
5256,4627791.04796229,
5266,4658717.32302331,
5276,4689166.52213766,
5286,4719134.80388771,
