Time,Range,
0,5134783.67852744,
10,5113083.26384594,
20,5090849.726726,
30,5068085.75550667,
40,5044794.10773721,
50,5020977.61032182,
60,4996639.15968208,
70,4971781.72193833,
80,4946408.33311179,
90,4920522.09934912,
100,4894126.19717117,
110,4867223.8737479,
120,4839818.44720169,
130,4811913.30694122,
140,4783511.91402845,
150,4754617.80158123,
160,4725234.57521463,
170,4695365.91352366,
180,4665015.56861112,
190,4634187.3666639,
200,4602885.20858163,
210,4571113.07066189,
220,4538875.00534647,
230,4506175.14203361,
240,4473017.68796138,
250,4439406.92916812,
260,4405347.23153605,
270,4370843.04192472,
280,4335898.88940187,
290,4300519.38657949,
300,4264709.23106375,
310,4228473.20702844,
320,4191816.18692201,
330,4154743.13331957,
340,4117259.10093218,
350,4079369.23878662,
360,4041078.79259066,
370,4002393.10729954,
380,3963317.62990158,
390,3923857.91244198,
400,3884019.61530621,
410,3843808.51078621,
420,3803230.48695504,
430,3762291.55187819,
440,3720997.83819283,
450,3679355.60808911,
460,3637371.25873159,
470,3595051.32816274,
480,3552402.50173493,
490,3509431.61912223,
500,3466145.68196942,
510,3422551.86224112,
520,3378657.51134195,
530,3334470.17008587,
540,3289997.57960215,
550,3245247.69327555,
560,3200228.68982939,
570,3154948.98767337,
580,3109417.2606523,
590,3063642.45534844,
600,3017633.8101087,
610,2971400.875989,
620,2924953.53983219,
630,2878302.04972278,
640,2831457.0430929,
650,2784429.57778871,
660,2737231.16644673,
670,2689873.81457453,
680,2642370.06278234,
690,2594733.03367076,
700,2546976.48394694,
710,2499114.86241783,
720,2451163.37459554,
730,2403138.05474908,
740,2355055.84634782,
750,2306934.69196882,
760,2258793.63388283,
770,2210652.92669418,
780,2162534.16358922,
790,2114460.41794679,
800,2066456.40228407,
810,2018548.64674888,
820,1970765.69962515,
830,1923138.35258434,
840,1875699.89368542,
850,1828486.39138338,
860,1781537.01303195,
870,1734894.38152468,
880,1688604.97376662,
890,1642719.56453641,
900,1597293.71889418,
910,1552388.33548603,
920,1508070.24171777,
930,1464412.83959181,
932.057892139504,1455517.80794281,
1330.98119817254,1455513.37907289,
1340,1494724.9919569,
1350,1538850.9721992,
1360,1583585.85691431,
1370,1628860.88678436,
1380,1674613.42270249,
1390,1720786.3349155,
1400,1767327.44394329,
1410,1814189.01286917,
1420,1861327.28899973,
1430,1908702.09193489,
1440,1956276.44457678,
1450,2004016.24340358,
1460,2051889.96433447,
1470,2099868.40064304,
1480,2147924.429586,
1490,2196032.8046637,
1500,2244169.97069772,
1510,2292313.89917822,
1520,2340443.94159415,
1530,2388540.69870216,
1540,2436585.90391619,
1550,2484562.31920436,
1560,2532453.64206548,
1570,2580244.42232361,
1580,2627919.98762668,
1590,2675466.37666676,
1600,2722870.27925561,
1610,2770118.98249142,
1620,2817200.32234295,
1630,2864102.64005663,
1640,2910814.74286171,
1650,2957325.8685101,
1660,3003625.65324113,
1670,3049704.10280863,
1680,3095551.56624952,
1690,3141158.7121094,
1700,3186516.50687259,
1710,3231616.19537269,
1720,3276449.28298406,
1730,3321007.51941713,
1740,3365282.88395915,
1750,3409267.57201961,
1760,3452953.98285415,
1770,3496334.7083546,
1780,3539402.52280412,
1790,3582150.37350728,
1800,3624571.37221391,
1810,3666658.78726405,
1820,3708406.03638838,
1830,3749806.6801055,
1840,3790854.41566261,
1850,3831543.07147198,
1860,3871866.6019998,
1870,3911819.08306838,
1880,3951394.70753618,
1890,3990587.78132386,
1900,4029392.71975687,
1910,4067804.04419863,
1920,4105816.37894998,
1930,4143424.44839312,
1940,4180623.07436037,
1950,4217407.1737094,
1960,4253771.75608855,
1970,4289711.92187707,
1980,4325222.86028654,
1990,4360299.84761095,
2000,4394938.2456136,
2010,4429133.50004061,
2020,4462881.13925106,
2030,4496176.77295495,
2040,4529016.09105085,
2050,4561394.86255556,
2060,4593308.93461902,
2070,4624754.23161802,
2080,4655726.75432278,
2090,4686222.57913107,
2100,4716237.85736488,
2110,4745768.81462483,
2120,4774811.75019833,
2130,4803363.03651727,
2140,4831419.11866182,
2150,4858976.51390674,
2160,4886031.81130715,
2170,4912581.67132098,
2180,4938622.82546507,
2190,4964152.07600276,
2200,4989166.2956604,
2210,5013662.42737073,
2220,5037637.48404107,
2230,5061088.54834442,
2240,5084012.77253176,
2250,5106407.26073783,
2260,5128269.54053756,
2270,5149596.85284739,
2280,5170386.62672224,
2290,5190636.36012096,
2300,5210343.61981518,
2310,5229506.04130993,
2320,5248121.32877508,
2330,5266187.25498678,
2340,5283701.66127776,
2350,5300662.45749599,
2360,5317067.62197067,
2370,5332915.20148493,
2380,5348203.31125464,
2390,5362930.13491253,
2400,5377093.92449731,
2410,5390693.00044687,
2420,5403725.75159545,
2430,5416190.63517387,
2440,5428086.17681291,
2450,5439410.97054879,
2460,5450163.67883101,
2470,5460343.03253161,
2480,5469947.83095596,
2490,5478976.94185453,
2500,5487429.30143535,
2510,5495303.91437708,
2520,5502599.85384219,
2530,5509316.26149025,
2540,5515452.34749098,
2550,5521007.39053693,
2560,5525980.73785556,
2570,5530371.80522072,
2580,5534180.07696316,
2590,5537405.10598016,
2600,5540046.51374401,
2610,5542103.99030944,
2620,5543577.29431963,
2630,5544466.25301111,
2640,5544770.76221711,
2650,5544490.78636966,
2660,5543626.35850026,
2670,5542177.58023902,
2680,5540144.62181255,
2690,5537527.72204031,
2700,5534327.18832969,
2710,5530543.39666977,
2720,5526176.79162381,
2730,5521227.88632054,
2740,5515697.26244447,
2750,5509585.57022512,
2760,5502893.48820918,
2770,5495621.88549249,
2780,5487771.5762635,
2790,5479343.48480946,
2800,5470338.60389926,
2810,5460757.99476996,
2820,5450602.78711362,
2830,5439874.17906445,
2840,5428573.43718701,
2850,5416701.89646505,
2860,5404260.960292,
2870,5391252.10046299,
2880,5377676.85716886,
2890,5363536.83899273,
2900,5348833.72290929,
2910,5333569.25428741,
2920,5317745.24689646,
2930,5301363.58291694,
2940,5284426.21295591,
2950,5266935.15606775,
2960,5248892.49978108,
2970,5230300.40013221,
2980,5211161.08170603,
2990,5191476.83768516,
3000,5171250.02990798,
3010,5150483.0889365,
3020,5129178.51413519,
3030,5107338.87376139,
3040,5084966.80506876,
3050,5062065.01442462,
3060,5038636.27744263,
3070,5014683.43913199,
3080,4990209.41406465,
3090,4965217.18656197,
3100,4939709.81090248,
3110,4913690.4115526,
3120,4887162.183422,
3130,4860128.39214566,
3140,4832592.37439506,
3150,4804557.5382203,
3160,4776027.36342617,
3170,4747005.40198458,
3180,4717495.27848633,
3190,4687500.69063526,
3200,4657025.40978852,
3210,4626073.28154592,
3220,4594648.22639304,
3230,4562754.24040186,
3240,4530395.39599377,
3250,4497575.84276974,
3260,4464299.80841338,
3270,4430571.59967226,
3280,4396395.60342435,
3290,4361776.28783617,
3300,4326718.20362023,
