Time,Range,
0,4936631.77283005,
10,4962200.63132991,
20,4987254.69772048,
30,5011790.90952657,
40,5035806.27426453,
50,5059297.86923177,
60,5082262.84131744,
70,5104698.40683283,
80,5126601.85135995,
90,5147970.52961679,
100,5168801.86533805,
110,5189093.3511699,
120,5208842.54857793,
130,5228047.0877668,
140,5246704.667611,
150,5264813.05559544,
160,5282370.08776517,
170,5299373.66868341,
180,5315821.77139693,
190,5331712.43740835,
200,5347043.77665445,
210,5361813.96748997,
220,5376021.25667624,
230,5389663.9593742,
240,5402740.4591412,
250,5415249.2079311,
260,5427188.72609728,
270,5438557.60239816,
280,5449354.49400471,
290,5459578.12650968,
300,5469227.29393831,
310,5478300.85875996,
320,5486797.75190059,
330,5494716.97275576,
340,5502057.58920385,
350,5508818.73761928,
360,5514999.62288565,
370,5520599.51840843,
380,5525617.76612707,
390,5530053.77652656,
400,5533907.02864805,
410,5537177.07009846,
420,5539863.51705914,
430,5541966.05429334,
440,5543484.43515236,
450,5544418.48158047,
460,5544768.08411849,
470,5544533.20190591,
480,5543713.86268167,
490,5542310.16278346,
500,5540322.26714566,
510,5537750.3589302,
520,5534594.84242279,
530,5530856.03651031,
540,5526534.38046552,
550,5521630.38212735,
560,5516144.61789132,
570,5510077.73269878,
580,5503430.44002548,
590,5496203.52186926,
600,5488397.82873729,
610,5480014.27963283,
620,5471053.86204177,
630,5461517.63191924,
640,5451406.71367634,
650,5440722.30016735,
660,5429465.65267768,
670,5417638.10091283,
680,5405241.04298864,
690,5392275.94542316,
700,5378744.34313058,
710,5364647.83941754,
720,5349988.10598217,
730,5334766.88291643,
740,5318985.9787122,
750,5302647.27027149,
760,5285752.70292146,
770,5268304.29043485,
780,5250304.11505628,
790,5231754.32753522,
800,5212657.14716635,
810,5193014.86183791,
820,5172829.82808911,
830,5152104.47117721,
840,5130841.2851554,
850,5109042.83296236,
860,5086711.74652456,
870,5063850.72687263,
880,5040462.54427269,
890,5016550.03837428,
900,4992116.11837612,
910,4967163.76321117,
920,4941696.02175282,
930,4915716.01304363,
940,4889226.92654878,
950,4862232.02243608,
960,4834734.63188465,
970,4806738.15742471,
980,4778246.07331093,
990,4749261.92593187,
1000,4719789.33425866,
1010,4689831.99033584,
1020,4659393.65981774,
1030,4628478.18255411,
1040,4597089.47322883,
1050,4565231.52205602,
1060,4532908.39553793,
1070,4500124.23728994,
1080,4466883.26893756,
1090,4433189.79109169,
1100,4399048.18440818,
1110,4364462.91073862,
1120,4329438.51437982,
1130,4293979.62343019,
1140,4258090.96729487,
1150,4221777.31456796,
1160,4185043.56967902,
1170,4147894.71195624,
1180,4110335.81325052,
1190,4072372.04014825,
1200,4034008.65637216,
1210,3995251.02538674,
1220,3956104.61322599,
1230,3916574.99156323,
1240,3876667.8410446,
1250,3836388.95490986,
1260,3795744.2429266,
1270,3754739.73566669,
1280,3713381.58915662,
1290,3671676.08993662,
1300,3629629.66056726,
1310,3587248.86562637,
1320,3544540.41824339,
1330,3501511.18722368,
1340,3458168.204821,
1350,3414518.67522274,
1360,3370569.98381968,
1370,3326329.70734049,
1380,3281805.62493982,
1390,3237005.73033968,
1400,3191938.24513515,
1410,3146611.63338858,
1420,3101034.61765151,
1430,3055216.19657011,
1440,3009165.66424913,
1450,2962892.63157083,
1460,2916407.04969008,
1470,2869719.23595399,
1480,2822839.90252695,
1490,2775780.18803702,
1500,2728551.69260105,
1510,2681166.51663208,
1520,2633637.30388568,
1530,2585977.28926221,
1540,2538200.35195053,
1550,2490321.07457678,
1560,2442354.80911083,
1570,2394317.75038359,
1580,2346227.01818297,
1590,2298100.7490254,
1600,2249958.19884591,
1610,2201819.85801336,
1620,2153707.58026046,
1630,2105644.727321,
1640,2057656.33128986,
1650,2009769.27696255,
1660,1962012.5066693,
1670,1914417.25038606,
1680,1867017.28417366,
1690,1819849.2202497,
1700,1772952.8322142,
1710,1726371.41909178,
1720,1680152.21187441,
1730,1634346.82607376,
1740,1589011.76332546,
1750,1544208.964192,
1760,1500006.41280466,
1770,1456478.79163004,
1770.22384399945,1455512.79343651,
2169.14840837075,1455523.77682345,
2179,1498385.28818499,
2189,1542564.91691371,
2199,1587347.45726824,
2209,1632664.68571058,
2219,1678454.44594354,
2229,1724660.04233955,
2239,1771229.68519334,
2249,1818115.98722905,
2259,1865275.50925914,
2269,1912668.35197797,
2279,1960257.7903919,
2289,2008009.94720519,
2299,2055893.50149459,
2309,2103879.42914561,
2319,2151940.77173605,
2329,2200052.43080648,
2339,2248190.98472429,
2349,2296334.52561735,
2359,2344462.51411009,
2369,2392555.64983858,
2379,2440595.75594369,
2389,2488565.67594562,
2399,2536449.1815865,
2409,2584230.89039265,
2419,2631896.191854,
2429,2679431.18124856,
2439,2726822.60025461,
2449,2774057.78359462,
2459,2821124.61104379,
2469,2868011.46421541,
2479,2914707.18760318,
2489,2961201.05342215,
2499,3007482.7298424,
2509,3053542.25225695,
2519,3099369.99726591,
2529,3144956.65909546,
2539,3190293.2282015,
2549,3235370.97183625,
2559,3280181.41638026,
2569,3324716.33126416,
2579,3368967.71432352,
2589,3412927.7784475,
2599,3456588.93939573,
2609,3499943.80467278,
2619,3542985.16335969,
2629,3585705.9768133,
2639,3628099.37015301,
2649,3670158.62446284,
2659,3711877.16964402,
2669,3753248.57785943,
2679,3794266.55751758,
2689,3834924.94774844,
2699,3875217.71332818,
2709,3915138.94001431,
2719,3954682.83025579,
2729,3993843.69924654,
2739,4032615.97129334,
2749,4070994.17647209,
2759,4108972.94754846,
2769,4146547.01714145,
2779,4183711.21510996,
2789,4220460.46614455,
2799,4256789.7875479,
2809,4292694.28718906,
2819,4328169.16161774,
2829,4363209.69432626,
2839,4397811.25414736,
2849,4431969.29377791,
2859,4465679.34841823,
2869,4498937.03451888,
2879,4531738.0486261,
2889,4564078.16631894,
2899,4595953.24123098,
2909,4627359.20415029,
2919,4658292.06219194,
2929,4688747.89803746,
2939,4718722.8692365,
2949,4748213.20756596,
2959,4777215.21844236,
2969,4805725.28038356,
2979,4833739.84451621,
2989,4861255.4341255,
2999,4888268.64424408,
3009,4914776.14127742,
3019,4940774.66266264,
3029,4966261.01655862,
3039,4991232.08156482,
3049,5015684.80646679,
3059,5039616.21000636,
3069,5063023.3806746,
3079,5085903.47652574,
3089,5108253.6076418,
3099,5130071.30706118,
3109,5151353.82162587,
3119,5172098.58614942,
3129,5192303.10434127,
3139,5211964.9487165,
3149,5231081.76051753,
3159,5249651.24964633,
3169,5267671.19460667,
3179,5285139.44245518,
3189,5302053.90876055,
3199,5318412.57757021,
3209,5334213.50138353,
3219,5349454.80113107,
3229,5364134.66615922,
3239,5378251.35421955,
3249,5391803.19146251,
3259,5404788.57243472,
3269,5417205.96007964,
3279,5429053.88574099,
3289,5440330.94916858,
3299,5451035.81852616,
3309,5461167.23040089,
3319,5470723.98981421,
3329,5479704.97023369,
3339,5488109.1135855,
3349,5495935.43026757,
3359,5503182.99916273,
3369,5509850.96765204,
3379,5515938.55162774,
